"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty_xy [nm]"
8363,1362,17516.71623,9712.6351,160.53744,100.79762,9.07793,2.09994,1873.1776,39.13266
8364,1362,30362.17239,32596.7639,158.03991,275.95164,9.54594,2.03233,1194.77337,19.00268
8365,1362,35044.77107,21657.98212,139.12229,56.19814,8.25444,2.22422,2281.3507,51.07729
8366,1362,38520.1199,2465.49923,171.57399,169.96571,8.07614,2.49118,2520.49228,31.70777
8368,1363,8112.40169,23849.13029,159.03912,204.79688,8.12475,3.22576,3983.26061,28.07947
8369,1363,9779.09474,28283.57401,169.64872,366.24293,9.72026,2.8247,1917.33091,19.15959
8370,1363,17506.08177,9733.47046,131.631,64.53378,8.9759,2.24877,2172.63152,42.7327
8371,1363,30385.15016,32585.54499,144.13188,256.15572,9.18224,2.97878,2875.54579,20.20716
8372,1363,35169.14765,21657.7046,162.35085,62.21732,7.75994,2.0493,2008.1628,56.51109
8373,1363,38532.25047,2519.58405,186.03246,163.10571,8.76292,2.11495,1451.22923,33.97995
8374,1364,8156.82496,23895.47564,184.41491,195.38238,8.98728,2.66321,2530.79159,32.68195
8375,1364,9771.33278,28302.25629,179.56417,391.64868,8.39889,3.44259,3305.87729,21.3356
8376,1364,17645.08468,8219.53338,164.39704,91.91701,9.74075,2.21997,1667.76871,44.53328
8377,1364,30400.74502,32622.9082,167.08092,275.45611,8.65412,2.92198,2456.84714,23.18025
8378,1364,35132.06995,21659.61139,164.35654,74.36599,7.86825,2.07145,2018.87205,50.44443
8379,1364,38203.5455,8997.59022,131.6303,33.41679,7.73909,1.90252,1672.68422,64.79822
8380,1364,38524.97682,2472.63764,156.62698,143.98266,8.61762,2.09342,1775.6554,29.30795
8382,1365,9785.92091,28289.09043,183.84581,402.03105,9.8914,3.11481,2435.66821,20.73977
8384,1365,30386.36076,32597.68589,163.99085,294.42438,8.27747,2.7472,2432.97817,21.06529
8388,1366,9777.45038,28276.74067,179.52022,401.2044,9.95513,2.95685,2024.65517,19.71558
8389,1366,30409.67005,32581.87302,165.25391,258.82268,9.54834,2.16798,1391.44871,21.36122
8390,1366,35065.71147,21571.33973,128.86088,51.26702,7.77149,2.20972,2513.84588,48.96582
8391,1366,38546.44057,2435.78413,175.12743,130.28817,8.97422,2.16738,1830.62108,37.15611
8392,1367,8128.79342,23832.3234,172.61879,208.04274,8.3854,3.85627,4264.87003,34.42553
8393,1367,9777.1475,28284.96546,177.43197,395.73092,9.53395,2.39714,1450.56103,18.23604
8395,1367,30390.78809,32592.79524,170.64681,290.4253,8.92903,3.57246,3131.11004,25.14372
8396,1367,35093.03821,21549.89094,169.86844,87.47785,7.00311,1.96921,1761.53329,45.61461
8397,1367,38545.87128,2409.46348,177.38779,155.07504,8.32265,2.09707,2105.74675,32.88716
8398,1368,8130.68885,23841.22125,155.08052,146.62584,9.73001,2.39738,1729.54383,30.19075
8399,1368,9780.21092,28278.20134,152.94866,302.82797,11.01886,2.91926,2204.02882,19.30046
8400,1368,30393.88139,32602.54126,169.04865,283.74559,8.72559,3.19631,2988.89939,23.96663
8401,1368,32066.53955,13055.71939,125.10996,72.10446,8.26816,2.29461,2037.19963,37.05302
8402,1368,35088.90121,21488.50537,174.57445,66.08963,7.63307,2.46093,2873.77022,67.07943
8403,1368,38541.81976,2472.02721,164.88858,135.88059,9.21296,2.29891,1782.36065,34.04704
8404,1369,8140.99137,23874.59775,168.44382,176.70175,9.18344,2.82308,2353.72871,31.84782
8405,1369,9775.82388,28278.97294,168.57531,371.79402,10.18727,3.93177,2675.69822,21.5556
8406,1369,23424.43767,18684.10325,69.37831,23.94735,7.53286,2.05861,2029.84103,37.63941
8407,1369,30383.13438,32598.65048,165.63986,296.39769,8.90623,3.01409,2438.75616,22.0364
8408,1369,32091.79651,13076.45894,192.27259,125.27337,7.95256,2.32275,2098.42583,45.25039
8409,1369,35094.95896,21629.82483,163.65738,60.83172,8.02055,2.30865,2462.48906,62.39458
8410,1369,38511.43928,2470.27335,174.20579,142.27009,8.57251,2.41058,2170.27352,36.342
8411,1370,8125.92332,23866.70099,182.40827,197.24681,8.71126,2.56204,2256.23548,31.38497
8412,1370,9765.38162,28283.63977,168.31188,355.14777,9.95156,2.63914,1912.87911,18.90693
8413,1370,30401.28393,32602.72236,156.31869,285.7895,8.73666,3.0091,2280.75795,20.91324
8414,1370,32078.55803,13081.4376,147.13814,73.95135,8.73422,2.2555,2167.63994,45.17214
8415,1370,35126.58601,21621.69384,199.24484,100.51729,7.28161,2.32577,2266.73011,56.68913
8416,1370,38540.43045,2471.67963,142.60523,118.35058,9.15094,3.02939,3305.31382,35.23933
8417,1371,8136.93088,23847.35178,198.51987,227.95367,8.59642,2.66226,2490.00126,32.3827
8418,1371,9808.46245,28282.88462,170.33635,334.0001,10.10601,2.81636,2094.90285,20.492
8419,1371,30389.9191,32607.41457,169.69306,283.57686,9.15776,2.88774,2647.82689,23.07657
8420,1371,32101.98311,13049.43753,187.03572,143.7167,7.79888,1.8612,1458.46896,35.49517
8421,1371,35068.36244,21564.97799,174.72251,88.74308,7.86769,2.39734,2292.3055,52.16659
8422,1371,38561.61499,2454.82874,153.1196,132.52574,9.23654,2.15089,1916.78416,30.4685
8424,1372,9790.82328,28307.54404,180.51189,396.4585,9.92921,2.88295,2109.49198,19.83338
8425,1372,30400.14588,32593.17205,147.54038,258.01373,9.82115,2.31927,1619.9562,18.97768
8426,1372,32085.72031,13023.64963,167.06934,88.58441,7.75579,2.19318,2261.93591,46.58165
8427,1372,35064.03168,21679.44197,175.2218,93.46669,7.2612,1.85953,1724.41819,44.16296
8428,1372,38554.02196,2447.82267,174.31836,167.53939,7.86301,2.50534,2278.83701,32.84377
8429,1373,8118.14699,23849.99098,174.97823,165.68047,9.34095,3.07935,2396.98558,36.9605
8430,1373,9774.85418,28289.36259,167.25523,380.86871,9.77459,2.51142,1643.21974,17.61667
8431,1373,30398.96582,32610.18595,164.05499,301.30085,8.37809,2.33213,1999.61974,19.59818
8432,1373,32066.55014,13073.68584,186.07032,113.57757,7.89578,1.67905,1293.43956,39.88781
8434,1373,38555.47564,2493.39514,193.66322,188.69065,7.7735,2.83122,3202.07852,37.12885
8435,1374,8119.28478,23890.91957,193.59864,240.79943,8.462,2.56003,1816.17287,29.50099
8436,1374,9781.30498,28285.74483,175.71538,339.5142,10.74229,2.87244,2209.17826,21.27153
8437,1374,30401.70555,32599.67604,160.05934,275.5581,9.15371,3.01202,2445.20177,22.15058
8439,1374,35066.50826,21647.08798,183.71113,64.65256,7.88525,2.1193,2135.59906,67.33711
8440,1374,38552.92848,2483.49526,169.45529,134.85306,8.58669,2.16799,1788.34862,34.62981
8441,1375,8138.95394,23855.26758,160.09404,187.88863,9.60888,2.67251,2439.89015,27.66385
8442,1375,9790.3167,28272.64158,172.96123,370.38287,9.8909,2.31071,1505.18729,18.23569
8443,1375,30409.49084,32595.57394,173.00966,298.69854,8.16078,2.29768,1955.02542,20.98352
8445,1375,38537.01631,2459.56989,164.57093,137.4826,8.85392,2.12853,1882.06141,32.56127
8447,1376,9780.69897,28283.55579,162.46258,313.1114,10.10445,2.96394,2691.30336,20.52862
8448,1376,30392.46659,32597.89572,175.06937,287.65178,9.74072,2.97144,2689.52043,24.11893
8449,1376,35110.15351,21587.84066,149.4476,66.45823,9.04173,2.08799,1731.11075,48.12451
8450,1376,38520.48431,2434.70559,178.44765,180.42531,8.64662,2.65715,2235.69101,33.04834
8451,1377,8127.68771,23854.49529,156.93489,164.59132,9.681,2.93165,2699.33544,30.94559
8452,1377,9775.08591,28297.52703,176.79975,348.88012,10.28915,3.97453,3705.69711,24.31159
8453,1377,30406.42695,32594.67482,171.49853,278.64626,9.16137,2.58144,2250.32054,22.66688
8454,1377,35098.10712,21571.89256,146.24044,75.06337,7.65284,1.51052,1100.49361,37.10855
8455,1377,38524.56661,2486.96001,190.14585,138.77347,9.21926,1.94947,1378.60246,37.95481
8456,1378,8129.68053,23845.20238,150.70681,160.44665,9.47583,3.11948,3175.94291,30.72221
8457,1378,9777.7713,28286.40923,163.45719,319.87041,10.52382,2.68423,1862.01474,19.65466
8458,1378,30399.36784,32624.65601,161.3903,280.84166,9.34202,3.32686,3045.60083,23.06146
8459,1378,35139.30974,21579.39486,148.19759,79.54605,8.08487,1.84346,1589.04968,39.27448
8461,1379,8131.36403,23872.25776,185.39313,244.30174,8.26752,2.96074,2117.88039,29.36583
8462,1379,9768.50835,28285.023,175.18937,357.51061,9.8578,3.18949,2310.90178,21.31125
8463,1379,11055.3487,40120.50775,148.65128,45.07405,7.72956,2.21039,2195.3172,66.83817
8464,1379,30415.89003,32573.75505,147.49382,275.04643,9.8428,2.55369,1931.33354,18.76028
8465,1379,35084.34924,21598.0078,97.78872,50.6216,8.29258,2.46741,2529.77679,35.94666
8466,1379,35636.79974,4757.93882,146.71382,47.858,6.91115,1.88669,2314.78836,57.08477
8467,1379,38553.59428,2459.07435,175.71289,127.53817,9.2838,2.21936,1859.2829,38.33876
8468,1380,8143.28793,23863.90664,159.22152,149.36268,9.71799,2.38771,1924.78707,30.82452
8469,1380,9781.79135,28300.3528,172.9985,372.09895,9.22849,3.11685,3077.2298,20.18318
8470,1380,11107.11358,40049.90807,102.4918,42.65611,7.52984,1.78864,1875.34736,37.35564
8471,1380,30398.32462,32593.73152,186.24265,328.6834,8.17154,2.71802,2591.12626,23.01229
8472,1380,35128.28892,21622.40984,109.30033,47.47385,8.29306,2.07429,2158.98181,40.11893
8473,1380,38508.68303,2437.59772,161.17048,142.68257,8.91699,2.53564,2940.87355,33.30128
8474,1381,8168.92958,23871.81373,173.13428,203.91456,8.80735,3.16493,3123.69005,31.50029
8475,1381,9776.08395,28292.33489,174.36296,363.91109,9.64409,3.04192,2296.16099,20.51674
8476,1381,30398.11704,32568.29599,154.43271,251.44819,9.38089,3.38867,2982.05537,23.71625
8477,1381,35177.65454,21602.44216,134.31987,67.16258,8.50929,2.30614,2065.16416,43.20583
8479,1381,38559.36839,2469.85937,178.52387,164.05314,8.25762,1.91227,1572.92428,30.73705
8480,1382,6715.28585,34655.15899,97.34216,31.92058,7.05684,2.3266,2784.47693,49.23438
8482,1382,9771.31453,28280.84587,181.91532,379.49627,10.1671,3.03614,2325.3788,21.07298
8483,1382,11100.76168,40105.45768,79.19518,32.84926,7.55896,1.66195,1507.57214,32.00159
8484,1382,30383.14169,32608.3822,167.10965,275.34537,9.97342,2.98008,2860.47536,23.38407
8485,1382,35122.10814,21590.89946,114.09055,66.83734,8.32142,2.26647,2183.20565,34.43489
8486,1382,38535.59575,2460.21983,184.96131,168.04622,8.85961,2.48327,2424.84494,35.48023
8488,1383,9784.29732,28290.55842,164.29808,378.51321,9.88191,3.1316,2497.66175,18.66195
8489,1383,11100.10418,40107.73574,110.69533,31.80036,8.4441,1.82281,1630.50749,51.61618
8490,1383,21751.42247,8029.17126,65.24954,21.80029,8.14234,1.99512,1994.27015,37.09065
8491,1383,30394.0902,32586.68702,178.13972,293.91122,9.28375,2.67754,1900.58615,23.30086
8492,1383,35134.87754,21601.30828,181.82377,68.97608,8.09698,1.77091,1395.66006,56.99916
8493,1383,38584.7554,2478.46076,169.72671,139.64725,9.21812,2.78874,3224.8341,38.21396
8494,1384,8098.26901,23851.09316,158.18731,194.39249,9.53254,2.09088,1607.96377,24.16712
8495,1384,9781.1427,28289.18584,167.47316,341.55224,10.72748,2.36687,1522.2765,18.60532
8496,1384,11134.06565,40160.94499,128.34122,34.50041,7.94369,1.85763,1761.71641,60.1411
8497,1384,30384.9597,32624.42385,174.13996,294.04356,8.95199,2.31294,1945.42205,21.43019
8499,1384,38541.96468,2488.04763,151.72972,125.32391,9.05198,2.23655,2291.78218,31.82999
8500,1385,8145.93241,23864.05853,158.56704,180.42675,9.57625,2.71695,2520.02115,28.3191
8501,1385,9763.34046,28293.07008,167.40862,377.3374,10.43309,3.33847,2988.22185,19.66175
8502,1385,11118.83841,40122.06358,67.78259,26.67402,7.21856,1.70085,1799.49943,31.37659
8503,1385,30392.67227,32589.44812,160.43727,273.61446,9.41903,2.55628,2213.24256,20.96335
8504,1385,34834.51471,1595.20864,137.50681,41.67595,8.19991,1.90281,1713.4595,58.11424
8505,1385,35105.16398,21648.55737,157.83823,62.71581,8.74169,2.18396,1936.96687,55.82448
8506,1385,38587.50417,2451.08429,190.85632,174.78863,8.20922,2.75813,2279.29002,37.99976
8507,1386,8110.98683,23852.10022,167.49319,201.20678,9.2908,3.47937,3515.30683,31.87901
8508,1386,9766.47317,28277.93807,157.38778,320.87039,10.98021,2.7476,1785.10173,18.83616
8509,1386,14198.84069,4305.40469,94.76765,33.00307,7.60447,1.85829,1941.01345,41.37954
8510,1386,17271.38278,34327.22004,87.17798,24.36362,7.12759,1.94291,1780.61488,47.60577
8511,1386,30390.35318,32614.37711,180.6047,313.06093,8.96318,2.50123,1355.21235,22.1379
8512,1386,35177.94141,21596.41247,148.1164,77.32485,7.87955,2.04495,1906.36857,41.9946
8513,1386,38531.08108,2453.29761,161.77701,122.80118,8.87023,2.19884,1751.32343,34.9824
8514,1387,8134.39131,23882.71907,147.39399,178.41424,9.46569,2.39992,2349.87777,24.59279
8515,1387,9769.32823,28280.03107,188.33973,473.59267,8.12725,2.68274,2929.28105,18.11749
8517,1387,30390.37868,32580.50826,155.02481,263.99925,9.29007,3.27125,3296.04101,22.65345
8518,1387,35125.83704,21550.24424,146.77458,76.83242,8.04347,2.02185,2069.04225,41.44118
8519,1387,38541.3021,2446.62713,170.07671,157.96991,9.02052,2.74729,2703.45723,34.63892
8520,1388,8103.5433,23872.17482,195.09565,224.5014,8.9564,2.43966,2284.57887,30.70398
8521,1388,9769.39474,28266.09345,176.35513,408.7032,9.38985,2.79095,2273.60423,18.62466
8522,1388,11085.85656,40036.49271,119.82757,39.4876,7.34724,1.75909,1653.93589,48.03691
8523,1388,27744.29768,7309.49306,93.96065,31.84495,8.79696,1.9921,1807.37288,43.41732
8524,1388,30391.36996,32593.71354,152.99961,265.62817,9.72262,2.65042,1846.40431,20.38348
8525,1388,35053.25931,21647.64448,160.23854,76.06672,7.46488,2.18769,3224.53465,49.18986
8526,1388,38542.87466,2463.83499,163.93883,134.77088,8.86501,2.27078,1807.22279,33.79104
8527,1389,8128.90331,23891.37536,191.655,225.76575,8.52996,2.9597,2934.91478,32.65903
8528,1389,9775.21332,28285.51284,197.02342,450.50918,8.86328,2.93962,1964.55999,20.55072
8529,1389,11113.3737,40094.44703,150.03354,50.26029,7.55711,1.6339,1426.49599,52.80017
8530,1389,27567.74745,7265.04133,85.61267,28.12046,7.99947,1.91185,1780.49861,41.51145
8531,1389,30406.30373,32597.99963,165.89518,298.14674,8.29995,2.1024,1715.39199,19.37892
8532,1389,35079.49589,21677.53338,144.07669,69.05938,8.21474,1.94886,1798.48513,42.94019
8533,1389,38533.61647,2458.22895,168.30568,143.24977,8.34834,2.36268,2547.45192,34.13052
8534,1390,8121.11827,23856.52574,160.14859,204.44894,8.28135,3.03035,2992.34912,27.55327
8535,1390,9785.35149,28285.48842,165.29865,327.36487,10.72464,3.26169,2755.25637,21.16542
8536,1390,27747.8879,7399.93985,89.80751,34.89014,8.77673,2.51205,2944.50839,43.05098
8537,1390,30406.41019,32585.43844,178.40545,332.45362,8.11313,2.38373,1831.16409,20.57138
8538,1390,35104.47488,21632.27953,151.77493,66.15729,8.03093,2.26232,2532.63496,51.55288
8539,1390,38546.87408,2483.28192,169.42593,130.19417,9.85119,2.42905,1994.83021,37.45348
8540,1391,8147.70913,23860.83722,166.35794,204.54755,8.74578,2.34206,2040.61048,25.97777
8541,1391,9798.27545,28291.27525,190.77463,393.79388,9.01763,2.93763,1956.46185,21.60597
8542,1391,30384.28103,32613.13801,148.32088,234.68664,9.89684,2.28623,1715.62714,20.24254
8543,1391,35064.88619,21559.648,164.78578,79.2576,7.75768,2.12831,1970.15663,48.92514
8544,1391,38521.04705,2467.95517,141.28374,103.81673,9.99549,2.25744,1881.84936,33.22757
8545,1392,8118.7291,23894.97648,149.94155,168.17895,9.34138,2.37085,1999.87982,26.07897
8546,1392,9779.36136,28262.93754,161.91783,359.91578,10.17847,2.4878,1761.01845,17.50388
8547,1392,30393.09552,32598.02497,164.08576,283.29761,8.89734,2.31546,1661.56672,20.37219
8548,1392,35112.56821,21544.24391,182.91733,90.22262,7.48523,2.18032,2058.36153,52.29053
8549,1392,38545.12682,2463.03176,149.29444,125.41684,9.21061,2.38716,1865.01057,32.02289
8550,1393,8136.99374,23874.85693,170.62553,162.50713,9.46764,2.12822,1585.9092,30.37596
8551,1393,9762.13357,28284.50133,188.62174,420.92541,8.95301,1.99962,1206.26287,17.93805
8552,1393,30400.32433,32593.17675,167.47417,273.59941,8.77487,2.85984,2226.46108,23.15897
8554,1393,38532.24347,2487.02765,152.79462,111.58321,8.50271,2.69497,3010.27311,38.2581
8555,1394,8159.56074,23887.50115,193.62535,240.79784,7.72801,2.59223,2237.92133,29.67077
8556,1394,9783.74492,28286.60599,183.35325,389.83461,8.80464,3.51781,2957.25307,22.24671
8557,1394,30378.5473,32580.99117,162.80319,250.50145,8.96895,2.53595,2313.87491,22.62772
8558,1394,35098.09677,21630.50893,156.24712,89.05977,7.73343,2.11398,2087.22087,41.40801
8559,1394,38553.45844,2484.07187,169.38313,143.61762,8.44862,2.44547,2164.58888,34.92797
8561,1395,9754.83382,28284.55655,174.71208,343.66477,9.53196,2.2945,1554.63829,19.35323
8562,1395,14928.88248,4126.06572,153.5026,41.24783,8.05429,2.24352,2351.51884,76.20752
8563,1395,30392.93339,32591.73217,159.27827,255.77131,9.04894,2.31382,1989.06882,20.99582
8564,1395,35118.33866,21581.80883,165.21333,80.86422,7.61069,1.84201,1625.11452,45.03219
8565,1395,38535.91838,2441.81128,187.11712,159.2244,8.16512,2.3079,2001.22522,36.24904
8566,1396,8100.54998,23871.11705,190.83544,234.41993,8.86135,2.51716,1870.48627,29.26547
8567,1396,9769.66568,28295.1755,162.51211,346.43012,9.81999,3.34602,2811.08075,20.08554
8568,1396,30401.36513,32576.45826,185.67765,318.04307,7.37408,2.53298,2150.41295,22.81996
8569,1396,35122.81942,21595.73301,146.50649,85.89892,7.67116,2.24573,2524.57073,40.02719
8570,1396,38521.46088,2488.78354,141.34852,111.79623,9.43331,2.61325,2356.53832,33.70207
8571,1397,8121.81257,23870.54729,160.20366,189.86555,8.62977,2.71,2466.51328,27.65052
8572,1397,9791.59976,28278.09121,190.68625,427.7368,9.06473,3.25937,2556.49416,21.25455
8573,1397,11092.29807,40029.99761,183.94469,53.71095,7.51767,1.71799,1299.71977,69.1388
8574,1397,30390.84512,32603.86996,173.8792,266.64461,8.83342,2.89388,2032.92423,24.94096
8575,1397,35102.34354,21640.8762,145.92768,72.68689,7.47309,2.17803,2019.66505,44.42639
8576,1397,38546.23536,2462.77021,157.36567,156.10104,8.20786,2.72272,2451.58351,31.17807
8577,1398,8096.86974,23838.25432,170.01763,181.29186,8.80133,2.79176,2489.13154,31.49079
8578,1398,9777.35729,28295.48619,158.57892,348.10999,10.49228,2.77196,2070.91259,18.05843
8579,1398,11090.67226,40091.10594,153.62889,48.70881,7.39516,1.93397,1897.55316,61.0337
8580,1398,30414.18474,32607.18964,161.08328,276.87973,9.18331,2.55486,1726.01451,20.89918
8581,1398,35124.26199,21597.52629,152.21747,93.20157,7.47594,2.48556,3246.77063,41.83369
8582,1398,38559.58603,2473.4742,182.25748,150.91854,8.41921,3.28686,3662.97477,43.93551
8583,1399,8121.43304,23887.68184,181.22389,234.73696,8.44644,2.17845,1825.12299,25.73562
8584,1399,9758.7616,28280.87686,169.95798,365.89991,9.77266,3.66072,3019.31001,21.3436
8585,1399,30415.05355,32610.84057,185.0545,276.78478,8.7032,2.59747,2302.79433,25.26882
8586,1399,35080.3545,21604.58441,148.19236,94.44637,7.53086,2.03959,2218.60007,36.28202
8587,1399,38571.64994,2439.60686,142.5299,129.73538,9.08642,2.53872,2796.21878,30.15892
8588,1400,8099.12378,23875.93113,162.1471,188.73283,8.73823,2.05454,1651.43418,25.29201
8589,1400,9774.71468,28288.7141,176.64574,384.10128,9.08231,2.64895,2355.12885,19.11158
8591,1400,35082.03383,21601.84893,170.43215,69.35593,7.23147,1.94609,1922.88406,54.26988
8592,1400,38566.68887,2465.78048,139.08932,151.89334,8.45808,2.38763,2395.24757,25.44705
8593,1401,8149.30898,23861.52785,183.36022,191.92913,8.0076,2.32157,2020.13088,30.86486
8594,1401,9758.25249,28262.51451,184.98654,380.71723,8.7118,3.10721,3106.69183,21.70985
8595,1401,11079.54138,40069.23944,113.32569,40.16878,7.73126,1.90607,1800.97344,45.73905
8596,1401,30402.41377,32607.07861,184.51885,331.06511,7.52678,3.09239,2308.9704,23.8499
8597,1401,35087.27972,21604.00584,130.85492,73.16216,7.36891,2.09524,2312.99244,37.33932
8598,1401,38518.19423,2469.98888,167.31146,139.63427,8.30528,2.56311,2424.09159,35.85406
8599,1402,8106.18864,23869.51964,175.92435,217.90318,8.11396,2.65999,2305.49138,28.24047
8600,1402,9772.07755,28280.89239,147.122,330.15715,10.3682,3.14273,3353.55415,17.77914
8601,1402,11092.31309,40103.823,122.68722,42.27362,7.92388,1.81299,1666.12181,47.83929
8602,1402,30392.19175,32601.02124,192.95323,335.96689,7.28967,3.46821,3032.72799,26.49824
8603,1402,35143.17642,21547.07201,181.65023,91.87788,7.79293,2.19209,2052.4797,51.18263
8604,1402,38578.48944,2483.95793,180.74404,176.40171,7.88199,2.91246,3037.42926,35.85335
8605,1403,8113.5977,23852.24892,182.34928,235.44742,8.28366,2.83703,2846.81383,28.89129
8606,1403,9755.05228,28305.15894,175.80909,414.72188,9.15231,2.4415,1550.43695,17.5813
8607,1403,30403.87134,32591.26765,156.32653,264.17629,9.21375,2.70434,2468.43219,21.19436
8608,1403,35128.54426,21622.23701,170.55947,90.11955,7.70309,1.84409,1507.11309,43.51252
8609,1403,38563.03539,2462.93799,163.62215,134.26259,9.59645,2.46339,2109.64437,35.08776
8610,1404,8126.13907,23891.13866,199.40604,243.7356,7.89958,2.77161,2705.85884,31.61842
8611,1404,9777.32212,28292.47131,184.43216,411.51255,9.23834,3.29578,2384.23889,20.97061
8612,1404,30385.65641,32608.61316,156.9164,280.29106,9.25035,2.44548,1695.06071,19.74335
8613,1404,35098.85037,21635.91945,176.60852,81.43732,7.29431,2.45483,2553.48575,57.56153
8614,1404,38537.75792,2469.65432,193.12682,159.10546,8.6503,2.32184,1738.17866,38.0418
8616,1405,8801.71415,38022.2644,102.22861,31.64895,6.88293,1.72198,1627.864,45.38264
8617,1405,9784.26951,28271.99052,190.04438,399.55813,8.90395,2.92466,2674.19672,21.24087
8618,1405,11001.93475,39993.94265,125.11595,37.25051,7.46313,2.07723,2011.20852,58.13842
8619,1405,30376.09688,32587.92903,163.92755,321.61451,7.88875,2.71977,2278.14811,19.74757
8620,1405,35093.52109,21531.36417,167.182,62.09696,8.0892,1.83671,1844.87521,55.69799
8621,1405,38552.39667,2420.90434,117.74293,104.14116,9.15313,2.82292,3125.13865,28.73217
8622,1406,8108.29155,23863.33863,169.99942,213.27076,8.28962,3.01738,3379.15366,28.98072
8623,1406,9772.62312,28306.89126,173.57733,379.82088,9.59336,2.32218,1371.62594,18.04604
8624,1406,11180.11191,40079.9953,96.32438,29.2785,7.2327,1.69581,1441.73851,44.20912
8625,1406,30378.75291,32577.9621,159.99198,250.66301,9.12223,2.12065,1244.21458,20.80068
8626,1406,35131.38371,21661.51968,155.66245,73.10466,8.18661,2.13774,1869.79745,48.03607
8627,1406,38563.26806,2439.88501,158.50893,117.87339,8.73483,2.31773,1969.92806,35.8935
8628,1407,8137.55222,23873.48413,177.33693,222.32318,8.23653,3.22965,3066.43541,30.86675
8629,1407,9771.55113,28269.14704,164.6114,348.44161,9.68526,3.02334,2680.02498,19.54545
8630,1407,11065.52594,40105.90736,158.77138,52.53729,7.09555,2.01418,2290.3735,61.79596
8631,1407,30413.125,32573.53854,170.44352,273.7938,9.02451,2.41121,2255.21041,22.19206
8632,1407,35125.12872,21563.04769,149.48111,68.3605,7.66534,2.02236,1965.49917,46.36791
8633,1407,38536.6119,2470.93513,177.34378,178.85923,7.9354,2.58104,2300.80814,32.51971
8634,1408,8147.64786,23880.27854,162.97795,201.39701,8.6197,2.76003,2378.16987,27.35028
8635,1408,9772.46163,28302.34055,171.52199,334.08568,9.73571,3.71415,2846.41908,23.26209
8636,1408,30388.53821,32583.28555,191.2658,369.90581,6.87329,2.65358,2355.86253,21.76927
8637,1408,35074.77843,21549.55727,120.35235,77.782,7.19483,1.77326,1928.47475,29.99625
8638,1408,38520.96962,2463.24217,187.39636,167.79026,8.09855,2.66426,2647.14317,37.48346
8639,1409,8133.47095,23847.84935,146.84264,176.28999,9.20236,2.13984,1652.66054,23.66636
8640,1409,9767.23393,28269.30628,199.50804,427.47052,7.79531,3.1123,2267.37573,22.1891
8641,1409,30392.01745,32587.82517,174.34849,295.40601,8.24134,2.6283,2200.91243,22.40304
8642,1409,35011.22205,21586.21669,164.12034,83.13578,7.53519,2.59121,3135.8282,52.30603
8644,1410,8107.52679,23843.74343,141.11688,168.09637,9.15551,2.55522,2547.775,24.81828
8645,1410,9759.83395,28274.16218,171.94846,353.69479,9.66215,2.64796,1733.90752,19.51013
8646,1410,30104.94972,6510.64823,127.24469,36.28176,7.16467,2.04816,2458.49931,60.32639
8647,1410,30401.76577,32592.82317,184.24606,322.79203,7.89234,2.13614,1472.59744,21.08727
8648,1410,35115.87032,21559.70692,143.4088,60.96141,8.1894,2.57249,3047.0026,54.47106
8649,1410,38501.60098,2505.77781,147.53642,116.4934,8.92715,3.0467,3155.21803,37.5824
8650,1411,8128.77758,23854.19722,185.41127,250.54091,7.84991,2.51129,1992.84373,26.80445
8651,1411,9785.16377,28299.59755,163.84957,331.0029,10.02711,2.76404,1843.79351,19.46582
8652,1411,30413.48552,32602.67782,151.82368,288.13337,9.17331,3.07777,2646.49793,20.18814
8653,1411,35157.70062,21606.77783,135.09376,57.55055,7.67577,2.13437,2249.28312,47.04926
8654,1411,38504.48046,2467.29277,151.43828,134.87661,8.25812,2.61808,2330.30151,32.31061
8655,1412,8120.05003,23868.94515,168.55053,193.38015,7.99483,2.36379,2019.54139,27.59301
8656,1412,9762.44157,28305.27281,169.00619,389.94108,8.9521,3.3539,2791.76943,19.49556
8657,1412,26346.68624,4775.44292,114.5344,34.83111,7.92723,1.93124,1545.14188,51.98731
8658,1412,30399.50942,32601.1931,139.33064,263.30735,9.85068,2.55963,2066.8602,18.00025
8661,1413,8141.6899,23866.67346,168.76261,226.9928,7.99965,2.47076,2280.37308,25.14815
8662,1413,9780.24218,28293.39073,182.89705,413.21607,8.91142,2.56948,1635.25457,18.83593
8663,1413,25974.20745,18581.78977,111.76785,36.37869,7.09679,2.27097,2882.08441,53.07197
8664,1413,30383.02878,32617.29436,153.26084,263.14279,9.13805,3.02469,2467.73113,21.63108
8665,1413,35143.46466,21608.0276,166.01203,89.26219,7.51185,1.73099,1481.18993,41.05081
8666,1413,38565.58243,2427.69176,173.97578,149.54743,7.99734,2.54442,2099.32238,35.88337
8668,1414,9787.5504,28255.26611,169.70053,374.7356,9.91658,2.6375,1837.10964,18.42846
8669,1414,11093.27236,40087.57066,108.77777,41.28591,6.76919,1.69332,1534.13373,40.28474
8670,1414,30386.31334,32591.92012,177.82448,310.52013,8.93013,2.44401,2188.68951,21.63371
8671,1414,35125.3217,21618.93637,147.21311,66.3647,7.50713,1.90012,1875.30196,45.01052
8672,1414,38553.38669,2469.21899,146.10754,105.6442,7.93617,2.75094,2778.42717,37.81462
