"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty_xy [nm]"
13716,1685,25540.93871,23556.66748,185.16517,144.12067,8.0529,2.26231,1995.86739,38.07271
13717,1685,34234.79566,18018.90168,82.40268,26.93783,7.21819,1.86152,2307.35959,40.38275
13719,1686,2969.46331,8847.94422,173.39764,199.9341,9.72617,2.52275,1878.72172,28.77698
13720,1686,3445.92141,21084.0822,176.96487,77.25655,8.29839,2.60459,2572.31336,62.51802
13721,1686,9597.51139,22293.35121,187.24838,103.67405,8.01647,2.58411,2671.28086,53.52527
13723,1686,25550.53502,23596.72602,144.62935,101.26445,8.4939,2.38632,2292.18982,35.83649
13724,1687,2989.77798,8841.91843,147.65726,182.42393,10.00645,2.8472,2279.90966,26.02928
13725,1687,9526.46392,22297.25683,156.88913,83.05888,8.23829,1.66079,1143.8354,39.35088
13726,1687,10201.72078,14829.89722,153.10087,96.36723,8.64106,1.88126,1445.61381,36.09962
13727,1687,17145.2431,29740.76927,160.23242,47.59637,7.58724,2.05419,1859.39396,68.54935
13730,1688,8017.39089,5659.81897,105.65424,34.65917,7.90963,2.09942,2135.19621,48.83339
13731,1688,9553.39284,22276.22135,160.78667,82.87215,8.83437,2.21694,1774.97991,46.62581
13732,1688,10188.66543,14831.8737,171.99027,93.95489,8.51177,2.23112,2030.53651,46.87485
13733,1688,16639.48666,22067.25276,128.82036,40.81283,8.24129,2.15997,2344.95158,57.71206
13734,1688,20598.09333,1685.78193,131.6643,92.18989,9.31609,2.35087,2115.96847,33.53362
13735,1688,21378.71887,3208.04441,183.40963,100.55361,8.26805,2.80237,3095.85927,55.83807
13736,1688,25511.69654,23622.59898,176.50727,146.90294,8.99291,2.68072,2497.18532,38.12416
13737,1688,31192.55915,5251.4386,167.08712,61.30344,8.68749,2.12013,1894.65952,60.82887
13738,1689,2984.97486,8838.97114,198.17627,250.30947,9.50748,2.45553,1986.91878,29.10501
13739,1689,9481.60345,22311.44839,191.15437,93.83552,8.17008,2.43693,2695.63429,57.76993
13741,1689,25554.06288,23571.64621,143.70136,136.89061,8.78785,2.23785,2014.43079,27.83013
13742,1689,31168.24172,5286.65904,161.90246,50.98345,9.09331,1.58786,1060.95803,57.33325
13743,1690,2995.95383,8841.59468,167.61294,179.35989,10.38897,2.37874,1725.5927,28.9564
13744,1690,4257.66937,4376.30096,143.18624,47.48977,7.33454,2.40196,3067.76324,63.73651
13745,1690,9604.65539,22220.67,161.40527,70.82995,8.38629,2.14182,1902.99133,51.92073
13749,1690,25559.35528,23616.92022,151.80346,135.2915,8.25503,2.4614,2209.26511,31.43871
13750,1690,31094.03168,5226.38839,121.61317,43.05491,8.45513,2.25515,2427.99188,52.21432
13751,1691,2959.76806,8862.59743,199.24766,246.25925,8.30296,3.04145,2927.25896,32.81726
13753,1691,10180.74935,14804.957,143.72867,64.96919,8.51493,1.87516,1748.69418,43.95888
13755,1691,25511.5762,23616.8561,156.35623,110.94025,9.49502,2.07379,1673.24268,35.01177
13756,1692,2978.13444,8903.84266,195.23511,198.88333,9.87254,2.95719,2362.0983,36.93555
13758,1692,9502.6804,22273.50836,176.2509,92.85191,8.31327,2.15258,1979.06166,48.10153
13759,1692,10221.19509,14876.51345,180.71762,92.7535,8.56517,2.36232,2323.42436,52.56217
13760,1692,25546.26315,23627.11347,112.86202,66.80484,9.06848,2.49308,2829.63771,35.51607
13761,1692,26885.52838,19245.62584,194.6799,84.33558,7.7655,2.6018,3055.32277,67.57505
13762,1692,28254.46732,13118.5865,183.99454,57.82811,8.04458,2.18743,2214.81519,75.36767
13763,1692,31059.47708,5258.60323,140.48046,43.70177,9.10865,2.05915,1744.35629,60.37127
13764,1693,2961.33758,8843.08894,168.36772,159.21177,10.57348,2.33154,1737.07952,31.44866
13765,1693,9626.77663,22266.68304,129.2027,72.09638,8.44914,1.90936,1708.30875,35.63023
13766,1693,10230.98674,14787.61926,158.29361,95.7641,8.16414,1.6968,1316.82791,36.35444
13768,1693,27359.19244,1274.95153,113.17831,59.77955,8.7292,2.22858,2354.10083,36.68022
13769,1694,2977.07508,8883.32477,160.25023,192.8876,10.35494,2.60822,2208.11454,26.90153
13771,1694,10215.75535,14808.50151,180.11341,106.77932,8.54939,2.62013,2719.67459,49.6822
13772,1694,25573.5808,23630.58409,144.863,92.10995,8.93152,2.19854,1939.05425,37.05262
13773,1694,27333.59639,1226.92426,168.95944,165.53768,8.72728,2.40638,2226.2626,31.15525
13774,1695,2980.80603,8850.88289,198.38461,233.68616,9.97397,2.98869,2680.77293,33.62552
13775,1695,4595.4509,8719.0855,137.21139,57.02187,9.65979,2.82725,2996.60669,57.0422
13776,1695,6541.41848,4174.61529,79.10064,30.15999,7.36734,2.08928,2324.63952,37.32421
13778,1695,10154.97087,14839.80848,174.66356,106.61191,8.49829,2.29142,2473.63626,44.15232
13779,1695,23391.30849,27024.0186,145.22178,36.22922,9.07492,1.70444,1210.95711,65.97668
13780,1695,25569.56355,23558.95933,175.53961,131.09551,9.09106,1.8297,1282.21372,34.5212
13781,1695,27293.73099,1157.97929,141.11701,79.73997,8.66101,2.05375,2157.77633,38.49308
13782,1696,2992.01563,8866.48401,153.15603,160.71942,10.23715,2.8928,2877.89194,30.24198
13783,1696,9588.64499,22292.6261,196.89848,106.69727,8.21062,1.99755,1736.86843,48.94669
13784,1696,10179.93027,14925.97789,146.24717,69.81966,9.231,1.93041,1471.20727,43.2892
13786,1696,25582.59416,23582.67432,113.95265,81.3114,9.14881,2.5204,2150.77867,31.28693
13787,1696,31022.84664,5231.73149,195.58555,73.0533,8.18677,1.98065,1871.21948,64.60457
13788,1697,2951.85212,8863.53256,191.07033,230.98391,8.60014,2.91901,2845.49412,31.74299
13789,1697,6874.7998,6733.90723,161.32877,52.64531,8.66804,2.15457,1963.42694,65.75037
13790,1697,9616.40128,22186.3903,169.42255,90.54363,8.33221,2.57755,3035.67299,51.12043
13791,1697,10146.38527,14846.01452,147.82031,69.27124,8.76662,2.27395,2279.42435,48.01157
13792,1697,25521.97367,23556.40427,184.34426,129.66708,8.03259,2.28833,2173.49493,41.1519
13794,1697,34043.06014,35934.51647,161.35506,119.39473,8.32777,2.23707,1958.57293,35.85468
13796,1698,9579.79798,22277.97189,193.39547,97.96737,8.14723,1.93305,1749.42709,50.01575
13797,1698,10221.91569,14860.24073,199.39608,149.25214,7.73707,2.76852,2862.38707,45.94805
13798,1698,25506.68173,23582.14646,177.77267,162.44469,8.0355,2.97426,2872.80524,37.69597
13799,1698,27069.61639,18597.68691,184.5492,64.38569,7.31831,1.97429,2210.81937,65.23301
13800,1698,31146.23134,5239.96984,170.89762,51.38626,8.66758,2.43199,2545.32377,79.30534
13801,1699,2986.22225,8845.49934,168.4681,147.77078,10.57882,2.74598,2139.97367,35.92247
13803,1699,10195.6982,14817.41544,178.53341,108.45249,8.31968,2.10908,1830.27874,43.1444
13804,1699,22489.88277,21073.57499,153.69475,88.15579,8.13153,1.99949,1786.20422,39.72739
13805,1699,23269.861,11247.21352,176.88471,73.98796,8.13544,1.77224,1528.71587,51.98531
13806,1699,25527.71561,23578.68013,175.58738,119.42908,8.68835,2.21439,1811.939,40.16226
13809,1700,10257.93034,14847.71706,166.24808,114.96698,8.22096,1.99664,1852.36926,36.49572
13810,1700,22485.47278,21007.93161,139.17238,113.02415,8.39257,2.35155,2354.75603,31.18444
13811,1700,25552.92086,23644.90079,175.88284,120.04751,8.49556,2.50219,2467.77126,42.66811
13812,1700,35644.933,3455.41765,146.4879,46.2622,7.97312,2.10505,2213.94203,62.18492
13813,1701,2941.16152,8869.76728,164.4212,184.11198,10.26027,2.69188,2739.93042,29.21302
13815,1701,10223.17586,14828.65113,174.37257,102.3348,8.46064,2.2402,2085.21365,44.90728
13816,1701,10374.59532,21555.27404,170.50134,57.6753,8.79339,2.10988,1984.19793,65.64666
13817,1701,25533.06102,23544.68654,184.46188,151.38168,7.66797,1.97603,1589.46379,34.41689
13818,1701,29448.4136,32641.02637,120.93063,35.89372,7.48434,1.98996,2058.70439,55.67135
13821,1702,4064.01776,9403.23347,157.23102,67.30931,10.26889,2.48724,2237.99482,56.62753
13822,1702,9550.83997,22314.76544,192.29172,85.30473,8.30968,2.02149,1746.31345,56.43434
13825,1703,707.08965,11319.27553,125.61155,39.59869,8.86716,1.95484,1932.06382,53.93241
13826,1703,2987.00386,8843.99763,177.17857,194.71835,9.84108,2.68547,1961.28362,31.08552
13827,1703,9604.25854,22335.43296,159.86833,61.593,9.29687,2.09213,1807.91783,56.32051
13828,1703,10140.49257,14824.25148,181.02876,103.60191,8.23641,2.36321,2089.53879,48.35329
13830,1703,25550.9575,23562.2523,156.41255,133.33599,8.50313,2.44131,2164.8451,32.9831
13831,1704,2970.97007,8864.30818,176.8487,187.159,10.53671,2.47483,1781.72125,30.74594
13832,1704,4096.77522,14107.54981,18.11539,27.96371,8.86425,2.31182,2602.9193,14.12062
13834,1704,9497.213,22306.0178,114.85359,38.67023,9.30342,2.06232,2330.6025,49.87687
13835,1704,10246.14784,14793.6525,173.82137,95.56952,8.9554,2.97911,3364.92027,55.64343
13836,1704,25604.23504,23556.25056,178.92346,127.72151,8.44637,2.10875,1620.30277,38.35974
13837,1704,26447.51554,5596.10897,120.59154,38.58805,7.36919,2.23449,2611.01046,55.9231
13838,1704,31127.03962,5214.9567,148.1993,35.98731,8.7938,2.12678,1945.25837,78.01014
13839,1705,2985.33006,8823.91294,199.58905,223.28731,9.17024,2.71246,2192.88315,33.43553
13841,1705,10275.36189,14778.45421,196.62168,97.99758,8.03196,2.36717,2419.91881,57.27313
13842,1705,12681.84395,10490.58563,175.53068,55.05985,8.07744,2.29047,2145.65281,75.06633
13843,1705,25560.51426,23585.42306,195.0896,114.23699,8.64033,2.16175,2018.56804,47.76043
13844,1705,30996.74849,5248.19488,135.17577,40.18629,8.21859,2.06875,1948.93624,61.1232
13845,1705,33013.18773,4194.73322,153.31177,47.02395,7.64169,1.86926,1786.21508,61.36766
13846,1706,3010.90646,8882.421,191.29033,216.15579,9.15096,2.77538,2442.85959,32.59041
13848,1706,6292.90206,39319.2876,103.15736,30.09253,8.30906,1.84735,1717.72047,49.28925
13849,1706,10161.86124,14815.27396,151.70088,68.44452,9.02942,2.13383,1859.49588,48.62463
13850,1706,14630.90774,19159.33947,177.59872,61.00773,8.16182,2.15081,2284.913,67.57656
13852,1706,31012.10026,5235.58805,89.25,28.36111,9.28446,1.95773,1866.02407,43.94464
13853,1706,33657.80687,19675.37196,123.19127,40.6298,7.01763,1.97464,1893.65657,51.73772
13856,1707,9025.66164,7774.89917,186.56524,117.81675,8.75221,2.36606,2232.6576,45.81569
13857,1707,9570.40077,22250.84173,134.12225,61.26823,8.18633,2.34575,2438.32274,46.66892
13858,1707,10223.55287,14864.03863,183.89233,98.80749,8.83669,2.02339,1708.16813,47.27885
13860,1708,2987.49692,8851.17301,178.05635,199.13743,10.83334,2.76155,2395.9652,31.19829
13865,1708,17206.2377,1598.28969,143.7881,50.14399,8.10764,2.10307,2137.57853,56.75633
13867,1708,29648.96866,22771.81024,160.09808,77.79914,8.01843,2.57838,2481.13559,52.96139
13868,1709,2998.9667,8867.10089,185.21758,212.37155,9.97662,2.49691,1974.63405,30.04011
13869,1709,9623.33289,22295.57252,165.95365,77.28802,8.83792,2.49454,2661.80027,55.11796
13870,1709,10194.27678,14855.52296,154.40539,77.6836,8.72196,2.33235,2557.00505,47.46751
13872,1709,16192.66532,2172.58583,137.66261,42.26217,7.93556,2.40621,3166.94824,66.10464
13875,1709,25562.32072,23583.068,165.61302,120.50142,8.99909,2.72167,2436.32919,40.75375
13876,1710,2982.03103,8852.78723,190.75708,214.58491,9.99475,2.71847,1973.89487,32.31142
13877,1710,5320.8301,6253.50646,95.15405,33.05989,8.30216,2.05581,2379.07352,43.58263
13878,1710,9557.46794,22292.73038,178.38948,91.09278,9.0353,2.31793,2137.76024,51.72688
13879,1710,10194.91187,14846.61299,172.2559,115.44991,8.88832,2.39788,2209.37102,41.70483
13880,1710,12978.6902,5598.12551,125.86164,68.21189,8.4549,2.76372,3628.06963,42.9188
13881,1710,17537.69405,14624.10069,89.66076,54.6513,9.08493,2.24196,2289.84066,29.19674
13882,1710,25532.41654,23551.71587,198.4296,147.1164,7.72645,2.40267,2242.42953,42.6823
13883,1711,2962.65372,8865.89013,155.17165,174.01465,10.07036,2.82541,2608.82822,28.72701
13886,1711,17600.71522,14686.04259,154.2407,63.28899,8.96177,2.0826,1807.3902,52.20295
13887,1711,19402.49761,7985.46561,154.33886,71.0796,8.84912,2.42019,2495.08367,51.89708
13888,1711,20978.09052,11883.24794,193.00252,74.08996,8.12211,2.68204,2688.22186,75.8014
13889,1711,25581.44707,23563.80051,165.31323,111.87661,9.68257,2.01987,1512.54696,37.11819
13890,1711,27334.49352,18741.67489,181.714,82.9935,7.78155,1.69214,1408.70997,48.52764
13891,1711,31097.63621,5276.6407,140.12859,35.65938,8.97394,1.70383,1373.3762,63.42765
13892,1711,38393.33746,10178.62221,115.45493,34.12566,8.24452,2.31412,2323.38397,59.11772
13893,1712,2998.90079,8871.87226,176.32586,175.79599,9.93482,2.88141,2772.52499,34.48435
13894,1712,5298.97232,6389.47491,128.28775,42.83841,8.58417,1.98759,1833.5124,52.77372
13895,1712,9630.07443,22262.55993,136.17296,81.60557,9.43689,2.11175,1805.66684,36.524
13896,1712,10225.31845,14825.65714,106.12356,51.55176,8.83639,2.15149,2014.88141,36.95957
13899,1712,25517.06131,23611.09137,171.89415,160.00465,8.17767,2.06432,1659.24145,30.63752
13900,1712,27937.96272,12812.71288,196.09753,99.2284,7.97414,2.19837,1980.55445,54.12984
13902,1713,9619.5014,22310.65256,134.7337,74.78164,8.26879,2.51616,2780.84292,41.84968
13903,1713,10253.84026,14852.39017,129.34154,68.96068,8.82136,2.20541,2108.5925,39.31459
13904,1713,11114.40907,10851.96636,113.25779,37.14824,7.64578,2.03985,2160.78672,50.15801
13908,1713,27947.51242,12794.00472,165.82215,174.12328,8.76597,3.26967,3543.82488,33.95435
13909,1714,2991.81873,8837.74553,196.89798,194.76665,9.56929,2.43842,1724.2001,34.47805
13910,1714,5223.66301,6320.05698,159.65955,50.8597,7.87352,2.2572,2528.28278,68.47607
13912,1714,10235.26377,14842.13906,142.69948,81.77715,9.11395,1.86832,1452.1859,36.81574
13913,1714,14370.41619,26807.24805,192.60235,93.48446,8.11745,2.48042,2617.37074,59.2571
13914,1714,17594.16716,14630.97917,171.66614,118.15196,8.16886,2.14048,2051.85513,38.58773
13915,1714,25523.57022,23616.76262,163.00935,107.97478,8.42694,2.11638,2103.91301,38.14868
13916,1714,31103.7604,5273.01613,110.52789,36.56949,8.39048,1.86977,1731.75912,46.98994
13918,1715,3003.92734,8890.4079,183.30291,161.28726,9.78207,2.45393,1973.57656,35.90406
13919,1715,3885.93168,14188.85041,179.02673,50.63067,8.25229,1.97853,1765.26173,75.55114
13920,1715,5724.75098,38621.46655,189.46006,68.91865,6.94709,1.84277,1851.71958,61.88986
13921,1715,9611.01097,22366.24022,93.33067,48.19451,8.67982,2.05456,1842.46913,32.31866
13922,1715,10219.80048,14799.77535,177.70688,112.99728,8.53019,2.17841,1957.88965,42.23308
13923,1715,14319.36965,26836.47627,168.88158,62.98744,7.40997,1.88861,1726.98225,56.73812
13924,1715,17633.46534,14585.69888,144.05596,112.53857,9.27363,2.64104,2260.90774,34.61234
13925,1715,25544.53023,23586.05621,172.75816,121.98757,8.2046,1.8125,1376.37361,35.40283
13926,1716,2956.50764,8845.86713,174.29789,181.14604,9.51865,2.04344,1361.99676,28.52029
13927,1716,8928.35711,8242.44404,172.60233,46.78388,9.22487,2.07298,1841.43266,78.38308
13929,1716,10265.77447,14840.36133,189.55249,117.23925,7.22987,2.64689,2635.26931,50.1582
13930,1716,17682.65787,14571.18016,138.62969,61.905,8.57891,2.45133,2459.50693,49.75678
13931,1716,20652.16244,32726.41511,103.80087,36.37018,7.26803,2.17911,2612.69259,46.86729
13932,1716,25548.32756,23583.92775,182.17195,142.38824,8.34093,2.07343,1636.06213,36.07751
13935,1717,2965.73775,8830.23064,149.80817,161.62,10.75473,3.10293,2572.43177,30.21664
13936,1717,9025.98539,8267.2976,199.65218,98.63011,8.02549,2.28899,2418.9255,57.1915
13937,1717,9606.39108,22319.94946,197.96859,95.41106,7.91366,2.24473,2111.82526,57.30445
13938,1717,10184.7904,14857.32927,161.91994,88.48516,8.65679,2.04442,1834.60237,43.04369
13939,1717,14319.75952,26764.93518,156.44298,62.14522,7.67137,1.88492,1661.66665,51.28261
13940,1717,25555.29704,23653.40211,177.52491,121.06879,8.71028,2.139,1857.10207,39.71859
13942,1718,4027.80059,15916.02232,171.47578,50.56029,7.81474,2.05672,2102.1372,72.48235
13943,1718,9573.74384,22273.87587,107.86349,58.53714,8.87279,2.41587,2501.67578,36.3237
13944,1718,10195.27911,14814.55989,162.61535,95.49309,8.88837,2.22695,1921.66972,42.6693
13945,1718,25504.95329,23599.80105,152.92588,110.6862,9.17494,2.12181,1540.30649,34.37004
13946,1719,2972.6049,8850.89013,169.66463,206.15704,9.27033,2.61951,2585.18352,27.77463
13947,1719,9580.51394,22278.4432,179.55488,107.64876,8.29356,2.10029,1659.75568,43.64953
13948,1719,10177.2104,14809.2806,158.16767,107.79123,9.2178,1.5062,968.2799,32.08563
13950,1719,25531.14937,23638.72795,194.41759,124.23415,8.35328,2.37974,2483.72114,46.89661
13951,1719,31085.11263,5228.90635,90.25589,42.36046,8.37379,2.07459,1867.12695,34.14751
13953,1720,3275.3225,4073.60515,176.8003,57.56342,7.51091,2.25505,2423.68277,72.46113
13954,1720,8861.81514,8242.42456,197.21392,68.05965,7.38061,2.34033,2554.56692,76.85785
13955,1720,9589.81027,22263.51231,156.25623,80.34971,8.22892,2.29504,2094.53105,46.65276
13956,1720,10210.91599,14858.23234,188.22015,115.96151,8.08563,2.39795,2431.83596,47.33098
13959,1720,30981.22839,5299.03674,12.52565,24.12087,8.90039,2.27817,2371.40024,14.34247
13960,1721,2976.3869,8852.35889,181.32166,182.75646,9.44881,2.38533,2132.70233,31.85401
13961,1721,9640.4818,22315.85949,160.85253,61.85114,8.59735,2.00922,1638.26157,55.39991
13963,1721,17803.72029,19610.12745,87.71776,30.86577,7.36841,2.06625,2406.37423,41.44713
13964,1721,25553.28359,23584.30668,176.93141,128.713,8.1896,2.35665,2298.30887,39.58816
13965,1721,38387.61628,8688.19129,137.70255,41.18505,8.42531,1.78454,1594.49456,56.79251
13966,1721,40326.52162,5678.07497,174.18793,54.77427,9.58473,2.06498,2069.62424,69.78189
13967,1722,2977.02229,8843.8494,198.9114,213.44939,9.72175,2.45147,1852.1619,32.79166
13968,1722,9550.04201,22346.1169,174.20055,79.28953,8.44674,2.31899,2182.28299,55.67715
13969,1722,10236.92295,14799.9041,182.74782,86.82744,9.11929,2.21946,1796.04183,54.33342
13970,1722,25550.31712,23567.2921,175.68183,141.48056,8.07585,2.74055,2914.78289,39.42327
13971,1722,31064.74068,5184.42185,167.28126,63.64772,8.17395,1.7468,1406.36748,53.33951
13972,1722,38405.49915,8689.5845,193.26501,69.0565,8.31133,2.40326,2424.18267,74.81991
13973,1723,2993.36663,8824.77723,190.95886,221.26345,9.73983,2.39058,2041.81827,29.85618
13977,1723,19045.49168,1015.11007,99.56188,33.18078,8.41777,2.25185,2571.34555,48.37893
13978,1723,25562.54293,23629.38424,164.17837,100.6132,8.59015,1.92913,1452.16565,38.89433
13979,1723,31068.20601,5246.12459,99.9691,37.83423,8.71092,2.37386,2830.76094,45.23988
13980,1723,31678.54425,2003.12431,167.57608,266.78562,9.4469,2.16013,1410.21092,21.28444
13981,1723,38391.94273,8698.23342,188.17693,60.40867,8.96752,2.22516,1990.91176,76.16872
13982,1724,3019.85336,8850.9016,171.73623,197.49745,9.4689,2.93923,2885.84389,30.7328
13983,1724,9608.7486,22268.90683,127.21484,66.05358,8.62722,2.26943,2462.59052,40.23943
13984,1724,10254.71922,14868.68448,163.53156,87.31927,8.59864,2.04284,1747.78278,44.06415
13987,1724,30975.3834,18114.20847,184.39158,85.55596,9.02347,2.52992,2359.30578,60.22464
13988,1724,31016.80095,12160.78306,183.86484,57.73316,7.93837,1.84464,1682.5843,67.97669
13989,1724,31668.41472,2001.43471,175.09907,153.20097,9.52767,2.81407,2670.44898,37.43578
13990,1725,2967.65812,8860.71251,199.63487,203.71481,9.51831,2.90162,2857.99044,37.09956
13991,1725,9579.95127,22248.002,173.93611,119.21555,7.57142,2.37843,2621.2503,41.10804
13994,1725,21561.60262,10532.93509,171.69195,85.43432,8.8357,2.54627,2558.75487,54.23684
13997,1725,30964.88412,18126.59903,172.0082,105.74444,8.32659,2.4397,2360.63134,44.9087
14000,1726,10185.42431,14862.80406,182.48835,65.40078,8.94052,2.0336,1628.44887,64.44306
14001,1726,20227.42759,12001.16653,146.8624,116.77792,9.0596,2.57711,2467.12445,34.1808
14002,1726,25576.15358,23539.09167,126.76376,77.36873,9.13011,2.11672,2013.78632,34.52928
14004,1726,31033.93926,5220.50597,161.58976,57.66878,7.96056,2.32515,2574.95041,64.16619
14005,1726,38567.31927,25443.77371,150.87254,42.09415,7.75411,1.69056,1537.67273,61.84845
14006,1727,3001.73985,8861.72401,190.42351,216.01773,9.42992,2.29781,2200.03113,29.75264
14008,1727,10245.77818,14839.38171,197.69256,127.39316,7.9452,2.28819,2277.36746,46.17383
14012,1727,25571.41421,23593.70855,169.1593,132.88216,9.00041,2.10643,1755.22621,34.47806
14015,1728,3876.67351,36283.66985,144.81944,70.14209,9.1421,1.95738,1549.11298,42.84157
14016,1728,9570.64952,22266.6109,196.91777,124.71163,7.78211,2.3871,2380.01471,47.73615
14017,1728,10228.74216,14861.60669,160.87531,84.7776,9.03419,2.18346,2085.88327,45.50392
14018,1728,25532.43571,23597.15767,194.68666,165.02126,7.60675,2.57647,2572.75963,39.44492
14019,1728,33171.43183,27021.17317,129.65394,37.49213,7.13518,2.13019,2291.74644,61.79941
14020,1729,3003.84689,8856.498,199.00053,203.64497,9.69467,2.45383,1901.07882,33.97455
14021,1729,9675.00441,22291.87612,141.49896,62.12889,8.19523,2.03689,1873.2535,46.2799
14022,1729,10181.94864,14793.51199,130.35847,64.30669,9.59371,2.45914,2572.88304,44.29071
14024,1729,25564.7883,23607.92139,158.74152,108.29944,8.57856,2.91883,2952.52189,43.25858
14026,1730,2966.29022,8850.09689,166.734,200.8349,10.00671,2.28724,1780.34639,26.148
14028,1730,10255.27012,14876.87438,164.12133,80.74958,8.83211,2.65339,2750.11673,54.30891
14029,1730,19195.43187,7556.92575,155.12414,86.27725,9.23759,2.61709,2496.95319,46.95705
14030,1730,25540.90714,23577.89788,147.52284,109.72587,8.6781,2.99178,3423.1569,38.97114
14031,1730,26615.58984,13939.50576,131.1313,48.08212,9.08145,2.42143,2411.12665,55.60884
14032,1731,3026.8307,8900.47155,191.66133,227.38507,9.59049,2.2855,1620.67973,28.88497
14034,1731,9607.39384,22325.34608,136.86102,64.26033,8.52548,2.32491,2613.77562,46.08386
14035,1731,10215.61861,14869.84569,148.87448,89.91956,8.61967,2.26997,2341.76879,39.77267
14036,1731,25541.85975,23587.63936,168.56335,105.94902,8.25294,2.43422,2513.00011,43.48338
14037,1731,29588.62005,32635.38921,142.55693,39.53994,7.71047,1.92838,1977.4314,64.27431
14038,1731,32303.57027,19528.59291,169.67053,137.60716,7.90689,2.49392,2521.77585,36.48158
14039,1732,3019.75562,8819.48894,160.10561,199.61418,9.484,2.59176,2126.90334,26.15334
14041,1732,10217.25122,14841.88246,180.10835,105.7385,8.33735,2.1721,1885.91174,45.18954
14043,1732,25535.66944,23554.72625,195.10434,131.53603,8.7301,2.4275,2090.86988,45.60084
14044,1732,31154.53661,5271.15302,163.79872,70.35049,7.45748,1.98947,2088.33278,51.26991
14045,1733,2982.05978,8869.8223,197.14119,203.27852,9.42755,3.11265,2778.26479,37.89233
14047,1733,10298.68602,14840.79489,151.22137,72.69736,8.78065,2.32567,2032.02335,48.39457
14048,1733,23158.31767,12539.68936,117.11507,43.02527,7.39639,1.76553,1587.72584,43.83229
14049,1733,23925.36709,17473.93891,161.09129,105.42869,8.85929,2.77258,2685.38688,43.85139
14050,1733,25560.45888,23604.09734,195.72346,124.0014,8.32254,2.27465,2097.25985,46.30014
14051,1733,30845.89414,22139.19191,141.61869,42.63158,6.67292,2.09356,2491.94369,62.90378
14052,1734,2972.76209,8835.95189,182.54112,215.66813,9.32455,2.82672,2129.76931,30.80923
14053,1734,9568.7511,22357.83257,166.51908,75.96224,7.81477,2.6881,2868.2333,58.82504
14054,1734,10213.26069,14864.93526,145.80383,89.76711,8.80386,2.68695,3021.85737,42.19238
14056,1734,23869.65431,17470.6925,128.89756,71.53787,8.19258,1.86578,1521.87639,35.37569
14057,1734,25571.51755,23582.67582,148.77437,109.36604,8.60199,2.21226,2004.29192,34.01473
14058,1734,31096.38234,5234.12218,123.18156,38.17765,8.95166,1.78398,1431.26297,51.48548
14059,1735,2963.03804,8845.02322,176.60707,192.32856,10.23803,2.46009,1999.26506,30.01299
14060,1735,9587.26103,22277.34193,116.00509,55.20265,9.12837,1.96645,1565.72503,37.92843
14061,1735,10138.49315,14898.40224,190.56129,101.31055,7.66506,2.77747,3559.74879,58.59362
14062,1735,25531.16954,23630.62361,199.5362,147.27783,8.56763,2.42229,2252.88703,43.17965
14063,1736,2972.98646,8847.57973,184.3397,197.40403,9.03666,2.44551,2140.96926,31.16974
14064,1736,9578.45397,22283.60119,147.21285,67.42212,8.6231,2.2301,1859.79146,48.22326
14065,1736,10196.27213,14862.04041,186.07802,96.93537,8.14345,2.24803,2107.46805,51.59873
14066,1736,12379.23083,3508.95578,116.76416,29.78173,8.17041,2.64981,3667.18136,73.34082
14067,1736,23715.72727,21555.05296,181.06293,67.24287,8.09507,1.96085,1648.4089,61.02534
14069,1736,31075.13513,5219.01656,148.63228,55.8009,8.46134,2.25948,2425.09546,57.08673
14070,1737,2966.17412,8848.58935,174.26873,169.1211,10.00685,2.35889,1824.56788,31.7326
14072,1737,9601.50344,22259.2964,192.89378,93.25904,8.62238,2.14514,2013.68459,54.67078
14074,1737,24813.79095,21302.51121,172.22582,71.39413,7.97524,1.98494,1794.47029,54.4667
14075,1737,25597.55248,23555.67799,191.30872,162.02159,8.43716,2.40699,2219.34954,37.68015
14076,1737,31061.22686,5242.581,89.01764,34.56122,8.38091,1.74561,1562.66351,36.0827
14078,1738,2939.07663,8829.59757,194.01039,201.67485,9.17525,3.40208,3640.8728,39.15705
14080,1738,10224.0772,14851.7575,199.10645,129.65041,8.51105,2.25463,1926.55598,45.68459
14081,1738,16141.06509,39559.08781,164.62632,58.94649,7.91492,1.62469,1166.23535,53.2935
14082,1738,24801.00613,21329.603,159.39562,123.91097,9.48776,2.52247,2403.27614,36.30771
14083,1738,25556.11514,23554.21979,166.57686,112.01483,9.00974,2.3176,1997.05313,39.96855
14084,1738,31142.28854,5269.85059,169.52489,63.90124,8.12525,1.92184,1759.86068,56.95632
14085,1738,39284.00301,6595.15418,174.91523,81.3038,8.78878,2.28971,2286.79146,54.52386
14086,1739,2970.90329,8838.35703,159.2233,188.59278,9.68681,2.68517,2592.26002,27.44186
14087,1739,3872.34795,14060.33213,117.7267,39.78926,8.05412,2.29522,2276.33705,53.56424
14088,1739,9547.2155,22260.0829,154.37216,59.36398,8.15604,2.57013,2714.49774,62.20757
14089,1739,10246.47634,14827.83493,181.63683,120.55283,8.02597,2.48006,2689.6215,44.37923
14090,1739,17433.66659,29226.81718,87.61323,27.80191,8.9924,2.61769,3414.34115,50.98486
