density,frame,intensity,sigmaXY,x,y,
1.01624,1002,7726.51,0.978079,5089.02,16056.5,
0.256114,1003,8688.47,0.863862,5097.38,16025.6,
0.105739,1004,8669.64,1.11844,5102.02,16015.5,
0.314896,1005,8430.46,0.967792,5113.69,16084.5,
0.471907,1006,7493.01,1.0603,5083.28,16055.3,
0.316396,1007,7616.31,1.03096,5106.76,16034.9,
0.180482,1008,11607.9,1.22959,5111.57,16041.5,
0.680569,1009,9246.01,1.16846,5061.4,16059,
0.82971,1010,9573.8,0.998913,5074.5,16060.2,
0.371709,1011,8932.83,1.02726,5105.8,16062.5,
0.0969409,1012,7332.32,0.842228,5051.78,16021,
0.500516,1013,10354.9,1.02032,5092.67,16045,
0.159178,1014,8802.46,1.09157,5117.03,16091.5,
0.583123,1015,10426.2,1.19154,5073.43,16045.9,
0.0944449,1016,5794.43,0.702824,5046.39,16024.4,
0.0388204,1017,6777.67,0.980746,5123.62,16016.4,
0.692735,1018,5541.05,0.865177,5078.39,16068.7,
0.511234,1019,9379.31,1.03483,5091.85,16062.7,
0.47641,1020,10052.8,1.05981,5107.24,16048.9,
0.0788922,1021,10477.3,1.08874,5076.5,16009.5,
0.315299,1022,7832.14,1.00063,5102.75,16046.1,
0.562248,1023,7601.57,0.997582,5069.66,16043.3,
0.597105,1024,6712.84,0.843305,5078.76,16051.7,
0.226353,1025,6022.15,0.772892,5081.6,16079.3,
0.342318,1026,4259.94,0.706293,5111.23,16066.1,
0.367428,1027,8385.37,0.861504,5089.41,16066.9,
0.0831871,1028,8676.64,1.03809,5094.52,16102.7,
0.318429,1029,7030.66,0.668312,5061.48,16080.3,
0.68213,1030,8875.05,0.934944,5072.94,16049,
0.223349,1031,10284.3,1.09501,5070.28,16081.3,
4.58988e-05,1032,8958.42,1.06314,5106.05,16141.1,
0.755178,1033,8915.17,1.06413,5091.82,16057.4,
0.265694,1034,8729.6,1.08501,5060.61,16039.8,
0.235478,1035,6746.45,0.959675,5099.62,16084.2,
0.375068,1036,7321.85,0.935033,5108.18,16044.9,
0.164129,1037,9511.66,1.12241,5113.63,16092.4,
0.104651,1038,7716.72,0.855526,5094.07,16098,
0.311829,1039,9235.8,1.18524,5080.99,16025.6,
0.561258,1040,9264.84,1.01476,5093.45,16048.8,
0.17931,1041,6939.07,0.881942,5057.03,16027,
0.044357,1042,9168.84,0.904734,5134.53,16083.7,
0.159545,1043,9560.82,1.07461,5071.38,16019.7,
0.495215,1044,12038.2,1.08553,5061.94,16058.8,
0.113425,1045,8020.58,0.825766,5043.86,16036.6,
0.392707,1046,4912.69,0.912816,5055.46,16076.3,
0.135761,1047,5375.49,0.849028,5094.32,16017.8,
0.398744,1048,9065.9,1.07333,5063.09,16066.5,
0.00826434,1049,9473.05,1.19597,5137.94,16019,
0.312142,1050,7272.41,0.920241,5060.02,16076.7,
0.209104,1051,8127,1.0381,5044.8,16049.8,
0.270684,1052,8619.16,1.13356,5075.38,16035.5,
0.601515,1053,7610.3,0.985789,5051.89,16079.9,
0.581356,1054,5950.19,0.783678,5090.2,16046.3,
0.208336,1055,6355.9,0.913531,5076.61,16026.3,
0.251946,1056,9479.5,1.19874,5125.49,16076,
0.378178,1057,11957.9,1.17603,5065.35,16069.9,
0.389896,1058,8916.32,0.964502,5085.67,16089.3,
0.381127,1059,9975.56,0.910982,5100.55,16044.3,
0.428864,1060,6291.46,0.847719,5093.54,16069.7,
0.398778,1061,8902.13,0.901675,5065.44,16053.4,
0.230196,1062,8071.69,1.05915,5108.83,16096.6,
0.261501,1063,9200.88,1.02817,5036.76,16074.4,
0.512889,1064,9524.74,0.886804,5067.94,16047.5,
0.147114,1065,7741.59,0.945105,5115.23,16082.7,
0.366782,1066,9290.77,1.17332,5079.66,16036.3,
0.146635,1067,7417.78,0.884823,5104.22,16021.3,
0.29476,1068,7089,0.902829,5111.83,16076.5,
0.802504,1069,6671.19,0.869243,5081.09,16060.8,
0.35214,1070,7274.9,0.927453,5085.29,16091.5,
0.143987,1071,7710.92,0.930047,5063.64,16024,
0.530894,1072,9813.17,1.22803,5087.55,16041.2,
0.409091,1073,5664.04,0.798498,5057.77,16039.7,
0.389563,1074,8633.78,0.813033,5101.4,16084.3,
0.41343,1075,9055.83,0.920285,5101.85,16086,
0.123627,1076,8909.41,1.02248,5026.52,16090.4,
0.606424,1077,7654.03,0.979939,5099.83,16061.7,
0.148214,1078,8213.98,1.00053,5080.66,16098.2,
0.432631,1079,6710.02,0.860455,5086.33,16070.7,
0.0838697,1080,7814.04,1.01636,5136.03,16064.6,
0.245696,1081,7828.23,0.940735,5059.4,16088,
0.45867,1082,9505.07,1.04159,5112.74,16052.7,
0.537398,1083,7001.7,0.835065,5053.9,16075.7,
0.225939,1084,8571.88,0.995617,5115.19,16063.4,
0.121648,1085,8158.34,1.01042,5026.65,16053,
0.376567,1086,8351.39,0.95378,5092.3,16041.9,
0.462142,1087,9446.11,1.13126,5084.74,16062.7,
0.230171,1088,7503.64,1.04501,5046.54,16049.3,
0.556178,1089,9579,1.21705,5079.83,16044.5,
0.173565,1090,7977.98,1.01408,5108.33,16090.1,
0.286087,1091,7183.92,1.02459,5081.69,16030.8,
1.00922,1092,7462.44,0.918135,5081.18,16060.6,
0.375809,1093,7343.4,0.972776,5074.6,16075.8,
1.59209,1094,6017.85,0.824661,5089.31,16056.2,
0.250332,1095,9734.01,1.18906,5115.68,16055.8,
0.182299,1096,6679.28,0.788179,5114.86,16067,
0.436768,1097,8424.73,0.964331,5057.54,16041.1,
0.523687,1098,9508.79,1.0409,5091.31,16061.7,
0.187731,1099,9815.98,1.20755,5105.64,16037.3,
0.130711,1100,6907.1,0.930512,5125.11,16039.4,
0.323416,1101,6034.96,0.821433,5048.82,16069.5,
2.9687e-05,1102,7511.92,1.02753,5075.53,16140.9,
0.359231,1103,6169.27,0.813688,5106.66,16052.9,
0.410526,1104,11421.1,1.07261,5085.74,16061.8,
0.387803,1105,5654.03,0.856113,5051.31,16050.6,
0.457156,1106,4909.36,0.802146,5063.67,16071.1,
0.191844,1107,7952.16,0.964162,5118.68,16060.1,
0.320236,1108,9891.29,0.979141,5103.5,16050.6,
0.249229,1109,10222.3,1.01591,5076.09,16030,
0.200534,1110,6429.19,0.834242,5115.27,16045.8,
0.336965,1111,7315.62,0.86733,5056.82,16076.8,
0.188666,1112,10713.8,1.19723,5094.24,16084,
0.507182,1113,5609.38,0.80238,5073.51,16048.8,
0.451427,1114,7772.16,0.986327,5092.76,16055,
0.5377,1115,7623.49,0.855632,5055.24,16055,
0.418546,1116,8176.38,0.97259,5098.83,16038.5,
0.2825,1117,9576.15,1.06863,5127.53,16054.5,
0.491648,1118,8217.98,0.876777,5098.37,16070.1,
0.553753,1119,7354.68,0.897909,5062.49,16079.2,
0.69539,1120,7265.68,0.871953,5071.48,16048.5,
0.691382,1121,8179.3,0.958062,5080.02,16057.5,
0.650281,1122,9665.64,0.988818,5084.02,16057.2,
0.608064,1123,9539.67,1.12495,5072.19,16057.1,
0.405713,1124,11529.2,1.16682,5086.89,16084.6,
0.135613,1125,5492.17,1.02767,5082.3,16102.4,
0.257852,1126,8363.65,0.969983,5050.8,16072.9,
0.620485,1127,7256.31,1.08554,5103.48,16058.3,
0.838161,1128,5964.53,1.10082,5075.54,16072,
0.144622,1129,5545.23,0.830071,5037.71,16086.9,
0.313895,1130,5906.68,0.807097,5113.59,16047.2,
0.12912,1131,9409.89,1.03606,5068.37,16103.4,
0.637511,1132,5413.91,0.715287,5050.6,16066.2,
0.219491,1133,6790.17,0.759242,5052.52,16023.9,
1.15549,1134,8380.96,0.909294,5070.63,16070.6,
0.467175,1135,8631.64,0.934024,5042.63,16065.6,
0.28315,1136,5435.02,0.756636,5050.03,16079.9,
0.0595969,1137,6953.14,0.812876,5119.1,16016.7,
0.279123,1138,8227.92,1.08607,5111.36,16085.8,
0.562719,1139,6080.97,0.830682,5078.34,16042.9,
0.547749,1140,6009.5,0.929639,5072.23,16056.4,
0.321901,1141,9740.52,1.09414,5101.86,16046.1,
0.36044,1142,10611.3,1.19819,5059.1,16067.5,
0.436617,1143,7366.96,0.951782,5071,16063.2,
0.318201,1144,6077,0.712141,5091.4,16038.7,
0.118597,1145,7227.73,0.987277,5042.05,16036.4,
0.492131,1146,9754.55,1.16557,5068.1,16075.8,
0.225214,1147,6281.77,0.661419,5094.96,16088.1,
0.483985,1148,9429.3,1.1287,5072.11,16035.3,
0.585598,1149,9709.7,0.986185,5087.52,16054.4,
0.653422,1150,6764.01,1.02466,5086.76,16045,
0.0553683,1151,9810.71,1.18898,5053.53,16016,
0.420269,1152,6970.86,0.914607,5094.73,16073.9,
0.571302,1153,7469.82,1.03259,5102.11,16058.9,
0.216959,1154,7497.28,0.96166,5041.65,16082.1,
0.068428,1155,4322.36,0.593936,5057.59,16013.1,
0.42946,1156,10163.1,1.18366,5062.79,16062.4,
0.685207,1157,6491.3,0.835987,5054.1,16073.4,
0.168176,1158,7689.02,0.912312,5115.26,16044.6,
0.495249,1159,6630.83,0.928383,5051.74,16080,
0.00562414,1160,7475.65,0.993701,5154.77,16044.4,
0.456742,1161,5880.43,0.852533,5055.27,16060.2,
0.789033,1162,9153.21,1.26973,5077,16054.4,
0.507837,1163,8720.39,1.02986,5089.86,16068.1,
0.141688,1164,5993.15,0.877619,5044.32,16096.3,
0.120078,1165,8319.78,0.987109,5128.29,16067.1,
0.0952599,1166,10466.4,1.14179,5120.26,16092.5,
0.857074,1167,9426.66,0.994877,5088,16044.6,
0.892775,1168,5013.37,0.693795,5074.28,16060.6,
0.374693,1169,8438.21,1.10572,5076.31,16084.3,
0.622004,1170,12357.9,1.14604,5067.99,16027.6,
0.253509,1171,8851.28,0.943096,5058.75,16081.3,
0.30539,1172,5821.36,0.843801,5066.6,16035.5,
0.582129,1173,10890.1,1.2028,5082.16,16065.7,
0.254208,1174,6752.41,0.85912,5104.31,16076.3,
0.379551,1175,6111.38,0.96911,5098.47,16050.2,
0.241403,1176,11309.2,1.03589,5108.85,16082.9,
0.534712,1177,9684.68,1.15322,5082.46,16057,
0.481312,1178,8993.38,1.09429,5085.97,16070.9,
0.415759,1179,7134.35,1.0499,5082.76,16041,
0.246398,1180,6303.86,0.86162,5065.07,16027.1,
0.220058,1181,8856.72,1.03269,5096.89,16084.8,
0.50985,1182,7902.62,0.949293,5067.09,16068.2,
0.491212,1183,10413.4,1.1734,5092.84,16065.8,
0.0317919,1184,6127.95,0.931557,5021.3,16031.4,
0.596886,1185,8949.74,0.882106,5089.73,16061.3,
0.369266,1186,5719.18,0.645981,5093.06,16060,
0.28561,1187,8696.07,0.933493,5041.66,16054.7,
0.30037,1188,9114.97,0.905517,5101.81,16054.6,
0.52236,1189,6105.55,0.76367,5068.68,16044.4,
0.204575,1190,7928.14,1.211,5091.46,16089.8,
0.0777844,1191,8777.86,0.904432,5126.95,16092.2,
0.629003,1192,6803.26,0.816721,5071.98,16054.6,
0.209067,1193,8353.17,0.981954,5083.18,16024.6,
0.40577,1194,8200.6,0.932328,5101.88,16073.1,
0.428761,1195,9808.47,1.02774,5090.62,16081.1,
0.1067,1196,8291.71,0.771374,5128.24,16076.1,
0.504085,1197,11394.9,1.254,5086.64,16053.5,
0.00619775,1198,8527.58,0.937479,5182.61,16074.1,
0.377714,1199,11460.8,1.09753,5105.82,16050.4,
0.0331012,1200,8044.48,0.952952,5012.47,16062.2,
0.333128,1201,7466.29,0.731802,5091.91,16071.1,
0.150006,1202,9491.58,0.934239,5125.52,16075.3,
0.27345,1203,6699.52,0.960995,5085.96,16094.3,
0.665829,1204,8770.42,1.13941,5085.96,16066.2,
0.426553,1205,7244.89,0.974901,5104.22,16059.3,
0.601988,1206,10058.3,1.00977,5098.12,16075.7,
0.461827,1207,9146.05,0.94202,5076.97,16051.8,
0.541843,1208,8373.21,1.06536,5082.93,16087.4,
0.223538,1209,7259.97,0.725551,5123.34,16053.9,
0.0781278,1210,8397.78,1.07263,5118.17,16103,
0.523573,1211,7087.81,0.884158,5086.11,16062.3,
0.409644,1212,7011.61,0.876362,5085.31,16075.8,
0.518893,1213,8481.08,0.914157,5099.32,16057.6,
0.485168,1214,7437.7,0.939437,5075.96,16070.7,
0.353055,1215,9834.39,1.00727,5113.9,16051.9,
0.0415534,1216,7702,0.905135,5042.78,16014.5,
0.443835,1217,6395.09,0.85154,5079.73,16047.2,
0.470981,1218,8946.72,1.28123,5070.4,16069.3,
0.491428,1219,9118.09,1.00668,5053.95,16081.2,
0.761144,1220,9353.37,1.0935,5083.32,16070.8,
0.116092,1221,9867.97,0.92464,5050.41,16096.6,
0.377105,1222,6856,0.774838,5098.81,16043.7,
0.220298,1223,7888.51,1.01375,5070.71,16021,
0.540924,1224,8235.46,0.834802,5079.19,16066,
0.0085314,1225,6152.34,0.775823,5126.41,16113,
0.439934,1226,7158.73,0.871053,5096,16055.4,
0.441328,1227,9840.91,1.06261,5084.9,16076.6,
0.136436,1228,8194,0.875928,5027.83,16077,
0.0982677,1229,6392.87,1.0994,5061.45,16107.1,
0.391906,1230,6533.39,0.871418,5069.33,16055,
0.139065,1231,8654.7,0.894524,5068.58,16092.5,
0.122766,1232,7812.4,0.87819,5026.47,16079.8,
0.0353017,1233,8697.41,1.03155,5061.87,16008.1,
0.163413,1234,6436.4,0.867061,5090.85,16017.2,
0.584877,1235,9337.29,1.20147,5068.7,16034.5,
0.200828,1236,10310.4,1.24532,5052.96,16042.2,
0.454585,1237,7311.59,0.8169,5058.26,16043,
0.578058,1238,8006.89,0.806249,5088.66,16038.5,
0.483688,1239,8010.52,0.958855,5096.34,16067.9,
0.353665,1240,9084.46,1.09402,5071.34,16057.2,
0.259994,1241,7118.64,0.760523,5097.04,16031.2,
0.767042,1242,9358.92,1.01951,5088.41,16048.6,
0.140484,1243,6889.07,0.812252,5109.66,16071,
0.409494,1244,8494.49,0.885354,5097.19,16048.1,
0.451191,1245,8415.54,1.08602,5087.07,16041.9,
0.39951,1246,9674.54,0.963343,5088.12,16053.6,
0.242332,1247,7032.59,0.728763,5039.91,16045.7,
0.161509,1248,7974.02,0.843856,5106.82,16040,
0.175303,1249,6324.94,0.691538,5117.02,16067,
0.392927,1250,11137.4,1.0071,5100.51,16042.8,
0.24311,1251,7982.88,0.980233,5075.23,16089.3,
0.206745,1252,6508.3,1.08421,5045.12,16084.3,
0.26488,1253,10296.2,1.08896,5049.05,16086.4,
0.54078,1254,8903.49,0.842173,5075.45,16074.1,
0.444344,1255,6837.85,0.773821,5084.13,16095.3,
0.383457,1256,7717.69,0.848817,5069.04,16038.4,
0.0636075,1257,5251.05,0.881036,5075.56,16009.5,
0.119871,1258,6997.97,1.09495,5092.16,16094.7,
0.532426,1259,9513.56,1.05453,5068.57,16043.2,
0.350205,1260,7452.63,0.945968,5066.78,16036.2,
0.207555,1261,8944.7,1.13269,5110.72,16057.5,
0.205469,1262,7641.48,0.894884,5039.76,16078.2,
0.355135,1263,8399.25,0.802871,5096.96,16055.2,
0.458262,1264,10542.2,1.17359,5092.56,16036.3,
0.390044,1265,9197.35,0.932234,5062.12,16065.4,
0.843389,1266,9007.84,0.979887,5076.21,16056.8,
0.217091,1267,12826.3,1.51578,5105.46,16075.2,
0.117507,1268,7142.3,0.932131,5062.51,16017.5,
0.627223,1269,8121.07,1.0733,5090.04,16046.9,
0.498521,1270,7462.86,0.896485,5070.92,16061.9,
0.158426,1271,9495.25,1.01019,5091.12,16025.2,
0.43392,1272,7358.05,1.02622,5068.04,16039.4,
0.282195,1273,8561.33,0.900105,5105.83,16034.7,
0.427224,1274,7382.99,0.978487,5086.75,16051.3,
0.397311,1275,8101.94,0.908215,5065.35,16069.7,
0.518269,1276,6961.95,0.798088,5065.85,16062.3,
0.133556,1277,5615.75,0.667265,5033.6,16044.9,
0.184465,1278,7373.23,0.861729,5108.59,16092.7,
0.560543,1279,7972.09,0.934439,5074.27,16070.8,
0.269647,1280,8262.2,0.978349,5070.4,16098.3,
0.146721,1281,7579.8,0.962531,5057.38,16091,
0.266221,1282,9914.12,1.08495,5110.7,16047,
0.0725887,1283,6330.29,0.825966,5036.35,16029.4,
0.466322,1284,7935.78,1.06989,5105.81,16047,
0.382715,1285,6565.48,0.837773,5041.6,16065.5,
0.309489,1286,8855.51,0.931854,5051.61,16052.6,
0.415243,1287,10108.8,1.05969,5099.48,16076.9,
0.16996,1288,7938.67,0.931358,5075.05,16098.3,
0.208147,1289,9390.8,1.13666,5110.58,16044.2,
0.405118,1290,8786.24,1.07548,5096.44,16064,
0.43634,1291,9916.76,1.0865,5063.35,16042.7,
0.261704,1292,5902.65,0.801559,5074.92,16031.3,
0.226694,1293,7795.33,0.891565,5058.79,16084,
0.442014,1294,6296.31,0.949679,5065.39,16074.5,
0.150075,1295,9123.93,1.08753,5115.99,16041.7,
0.458629,1296,7633.95,0.844883,5065.34,16078.7,
0.534862,1297,7374.45,0.878337,5062.21,16078.7,
0.196293,1298,7684.41,1.10828,5105.57,16092.6,
0.353614,1299,7159.53,0.921021,5069.95,16095.8,
0.408815,1300,6189.09,0.874,5060.45,16072.2,
0.428254,1301,7483.65,0.987379,5067.57,16029.7,
0.410735,1302,8159.88,1.03787,5095.36,16074.5,
0.00855848,1303,9453.53,0.983578,5031.43,16116.8,
0.221243,1304,7012.33,0.861536,5070.79,16084.2,
0.842739,1305,10930.8,1.0331,5077.1,16058.9,
0.713989,1306,9229.81,0.975335,5088.92,16048.4,
0.234745,1307,10171.4,1.15608,5111.39,16058.3,
0.221161,1308,5734.41,0.942723,5109.13,16056.3,
0.3476,1309,10700.6,1.08516,5065.46,16057.9,
0.278331,1310,8259.05,0.984631,5108.27,16095.2,
0.642491,1311,11764.8,1.17518,5081.89,16068.5,
0.269941,1312,8872.52,1.02893,5059.08,16035.9,
0.499536,1313,9176,1.14617,5082.43,16049,
0.295121,1314,7469.13,1.06296,5084.43,16025.8,
0.0226679,1315,6833.75,0.700742,5124.05,16103,
0.950955,1316,6495.88,0.925545,5068.65,16077.5,
0.322293,1317,8501.95,1.01679,5078.3,16087.3,
0.0343413,1318,8946.34,1.0998,5043.13,16012.5,
0.301644,1319,7404.84,0.940188,5126.37,16053.5,
0.434131,1320,7947.81,0.887654,5108.06,16050.8,
0.311952,1321,8001.52,0.951475,5077.14,16083.4,
0.754325,1322,8918.53,1.2453,5083.73,16071.8,
0.226199,1323,9117.59,1.09983,5039.95,16079.2,
0.630011,1324,10659.5,1.09114,5062.44,16061.4,
0.190125,1325,8488.62,0.948644,5084.22,16081.8,
0.219464,1326,11216,1.30346,5104.06,16032.8,
0.356158,1327,6783.92,0.947277,5079.72,16072.8,
0.0689595,1328,10325.6,1.30762,5110.27,16011,
0.293619,1329,9623.14,1.23388,5065.28,16088.7,
0.168418,1330,8008.22,1.00708,5078.59,16093.1,
1.13937,1331,9745.16,1.17248,5071.47,16071.4,
0.462702,1332,9097.29,1.08791,5085.01,16048.4,
0.327562,1333,12282.4,1.35341,5043.77,16055,
0.70554,1334,7992.76,0.968014,5091.13,16062.1,
0.321426,1335,8515.54,0.886546,5036.34,16071.6,
1.01071,1336,8881.63,1.04764,5076.45,16060.1,
0.282847,1337,7826.01,1.05815,5047.14,16084.9,
0.0608395,1338,11362.3,1.30606,5110,16108,
0.652013,1339,7283.75,0.792867,5078.13,16053.4,
0.143863,1340,10898.6,1.04905,5119.95,16041.7,
0.366032,1341,9276.25,1.15362,5084.61,16043.1,
0.0744896,1342,7741.56,0.928949,5020.81,16051.4,
0.486631,1343,8842.23,0.941151,5057.31,16046.7,
0.0607615,1344,14165.1,1.31903,5140.82,16075.4,
0.000316322,1345,17182.2,1.30398,5165.52,16115.1,
0.797843,1346,10243.9,0.956986,5099.05,16073.6,
3.9246e-05,1347,17558.8,1.41892,5189.39,16109.5,
0.00108555,1348,15332.2,1.31507,5191.32,16074,
4.1073e-05,1349,13789.4,1.27304,5200.55,16096,
0.0904724,1350,7721.79,0.985373,5085.75,16013.9,
0.588404,1351,10466.6,1.03761,5089.02,16059.7,
0.142589,1352,6282.25,0.862525,5078.06,16019.1,
0.218283,1353,6406.14,1.03893,5114.59,16084.5,
0.0153509,1354,9559.88,0.998233,5147.54,16093,
0.0093698,1355,19340.3,1.45188,5165.77,16081.9,
0.00208196,1356,11620.5,1.25188,5182.13,16060,
0.304044,1357,8656.07,1.00462,5083.11,16090.7,
0.367883,1358,8949.94,0.909581,5090.7,16031.6,
0.441462,1359,9116.18,1.03232,5081.8,16073.2,
0.003657,1360,10566.2,1.05148,5071.78,15992.1,
0.0713235,1361,6691.48,0.87566,5133.49,16075.5,
0.436795,1362,9066.71,0.991185,5054.75,16053.5,
0.599845,1363,9024.71,1.04037,5094.26,16065.1,
0.101615,1364,5056.41,0.799091,5119.06,16023.1,
0.247596,1365,8703.54,1.10088,5043.14,16061,
0.481439,1366,10016.3,1.13579,5054.17,16074.9,
0.485724,1367,8116.53,0.969456,5092.72,16064.3,
0.000507533,1368,16780.4,1.29011,5172.92,16110.7,
0.0108824,1369,18449.8,1.71934,5175.71,16082.9,
0.0119554,1370,11383.2,1.07568,5175.93,16086.7,
0.104128,1371,13241.8,1.12651,5123.33,16091.7,
0.188357,1372,8149.26,1.07051,5106.67,16078.1,
0.626216,1373,8978.03,1.16711,5098.96,16073.3,
0.482841,1374,9013.74,0.903919,5068.99,16048.7,
0.779882,1375,5294.38,0.805184,5089.38,16061.3,
0.566333,1376,8867.59,1.02,5057.75,16058.3,
0.641248,1377,7018.17,0.774827,5059.26,16066,
0.0565258,1378,5121.57,0.780217,5103.03,16113.8,
0.476824,1379,11360,1.1004,5071.39,16037,
0.0218639,1380,7089.2,0.822397,5027.25,16103,
0.434578,1381,9258.45,1.04347,5067.3,16041.5,
0.251807,1382,8159.67,1.18317,5088.87,16075.3,
0.0676608,1383,8760.08,1.08051,5133.91,16077.6,
0.529374,1384,8289.47,0.855138,5083.81,16035.9,
0.0590096,1385,8106.58,1.01626,5038.43,16024.9,
0.124693,1386,8503.67,0.924319,5076.06,16014.9,
0.0910641,1387,9032.33,1.09137,5056.97,16099.3,
0.557036,1388,9003.82,0.944851,5060.79,16041.6,
0.541252,1389,7326.6,0.965589,5083.94,16056.8,
0.144229,1390,8481.78,0.954601,5033.41,16041.4,
0.578735,1391,7439.87,0.941232,5080.79,16087.1,
0.617876,1392,7213.28,0.917075,5052.43,16064.5,
0.256692,1393,7971.38,1.03778,5042.1,16059.2,
0.129161,1394,12133.8,1.30714,5028.45,16069.2,
0.330903,1395,7654.28,1.07179,5055.2,16050.4,
0.063347,1396,8239.97,0.800621,5083.07,16009.6,
0.0872966,1397,8651.52,1.24025,5026.38,16074.9,
0.00585827,1398,18864.8,1.36165,5179.23,16067.4,
7.81923e-06,1399,13883.7,1.14497,5223.37,16102.3,
0.524322,1400,11807.6,1.00646,5095.81,16071.5,
0.317391,1401,9741.27,1.01394,5105.49,16063.6,
0.75362,1402,9397.14,0.93548,5100.83,16060.2,
0.35791,1403,10655,0.994655,5061.44,16069.1,
0.133623,1404,6733.64,0.77341,5076.43,16105.4,
0.7928,1405,7973.84,0.981519,5070.69,16072.7,
0.436841,1406,9048.21,0.993428,5107.76,16061.1,
0.316517,1407,6871.76,1.06021,5056.42,16067.2,
0.458061,1408,9240.5,0.972426,5067.23,16035.3,
0.31803,1409,6984.88,0.980923,5086.2,16091.5,
0.63194,1410,11097.1,1.3343,5070.87,16053.9,
0.010679,1411,17711,1.22477,5173.16,16089.3,
2.60352e-05,1412,17006.3,1.33842,5221.05,16097.3,
0.682584,1413,8903.65,1.06833,5069.81,16054.2,
0.332951,1414,9189.46,1.00175,5072.46,16025.7,
0.31214,1415,9096.37,1.05268,5073.86,16078.1,
0.147722,1416,14026.9,1.19155,5123.34,16068.1,
0.195142,1417,6855.04,1.04381,5035.24,16055.9,
0.499799,1418,7615.7,0.835507,5095.3,16052.2,
0.647814,1419,7233.38,0.828761,5050.89,16080.1,
0.00822406,1420,18745.6,1.42806,5155.86,16091.2,
0.00758691,1421,15569.6,1.21004,5169.08,16096.7,
0.557067,1422,7946.41,0.937389,5062.81,16071.8,
0.660446,1423,10025,1.20162,5072.71,16069.6,
0.830709,1424,7447.87,0.847196,5058.33,16065.9,
0.500952,1425,7191.37,0.842141,5061.7,16052.6,
0.756672,1426,8547.41,0.977368,5067.86,16028.4,
0.057672,1427,8925.49,1.02271,5137.84,16076.8,
0.229569,1428,10315.3,1.01546,5101.87,16043,
0.0129972,1429,8339.17,1.02939,5014.47,16092.8,
0.51049,1430,7267.42,0.913658,5103.51,16059.3,
0.474953,1431,8051.36,0.91939,5061.1,16074.2,
0.529947,1432,7894.75,0.934585,5096.14,16045.9,
0.540758,1433,7860.39,0.878643,5092.14,16063.4,
0.430888,1434,8199.39,0.881129,5064.34,16047.5,
0.123215,1435,6820.16,0.736912,5057.73,16020.4,
0.323506,1436,9319.37,1.04527,5082.86,16090.3,
0.152817,1437,7782.16,0.929261,5095.49,16091.5,
0.757626,1438,5942.29,0.672631,5082.73,16068.6,
0.145998,1439,8031.93,1.11836,5088,16093.7,
0.508032,1440,10882.1,1.19563,5067.94,16046.2,
0.430626,1441,5741.46,0.757352,5105.55,16055.1,
0.483438,1442,8141.52,1.00072,5081.48,16068.4,
0.00548493,1443,8579.84,0.908179,5099.43,16126.4,
0.50457,1444,7759.07,0.797318,5054.58,16077.4,
0.410427,1445,8936.98,0.945936,5057.07,16044.4,
0.225407,1446,10570.5,1.04189,5064.01,16034.5,
0.472361,1447,7539.86,0.865322,5071.34,16037.5,
0.863079,1448,10450.7,1.07487,5072.35,16072.4,
0.00437513,1449,7344.5,0.824375,5068.94,16134.7,
0.121562,1450,8931.12,0.91866,5062.91,16094.3,
0.713324,1451,7604.68,1.06371,5078.76,16056.1,
0.538491,1452,8409.89,1.04568,5069.82,16047.1,
0.107027,1453,10104.5,1.04273,5021.66,16082.7,
0.169811,1454,8357.21,1.0038,5118.86,16029.2,
0.249641,1455,8619.08,0.933541,5039.67,16075.5,
0.331872,1456,9106.94,1.04439,5111.71,16076.5,
0.48829,1457,9205.01,1.10367,5091.86,16051.3,
0.114688,1458,5707.72,0.948049,5094.61,16096.5,
0.192283,1459,7450.43,0.96114,5033.24,16068.3,
0.136042,1460,8867.43,1.03279,5058.09,16020.9,
0.234063,1461,9371.71,0.830478,5069.43,16088.1,
0.067663,1462,8709.71,1.16718,5080.55,16112.4,
0.186514,1463,10585.2,0.886413,5115.72,16090.4,
0.710418,1464,8012.45,1.1546,5069.02,16078.5,
0.393034,1465,9831.77,1.12391,5088.9,16050.5,
0.227571,1466,10341.8,1.1616,5040.8,16078.5,
0.221641,1467,7985.34,0.948249,5038.12,16039.8,
0.184745,1468,6331.37,0.721533,5120.42,16052.4,
0.593628,1469,10225.2,1.10538,5073.56,16032.9,
0.394642,1470,9194.08,1.0077,5051.71,16083.9,
0.759529,1471,6608.47,0.873276,5068.51,16073.7,
0.268819,1472,3713.06,0.657833,5126.03,16055,
0.0747468,1473,6672.08,0.810978,5045.46,16025.1,
0.381457,1474,11691.8,1.09385,5045.57,16072.4,
0.363847,1475,8751.22,0.968815,5096.92,16057.9,
0.275429,1476,11472.7,1.38102,5095.68,16077.4,
0.270535,1477,6474.9,0.943905,5057.6,16078.6,
0.0195018,1478,5917.37,0.816532,5149.03,16081.9,
0.614714,1479,7808.81,0.899747,5081.54,16064.9,
0.212641,1480,7463.57,0.972755,5074.59,16025.8,
0.336403,1481,7883.36,1.07035,5043.12,16065.6,
0.592366,1482,8202.38,0.888573,5068.65,16043.9,
0.424788,1483,6066.08,0.772306,5068.9,16066.9,
0.0469564,1484,7900.09,0.898516,5068.63,16008.3,
0.522813,1485,6307.21,0.726115,5059.04,16050.8,
