"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty_xy [nm]"
26746,2535,22313.28153,31738.71066,142.61806,288.25417,7.19669,2.71259,2965.36945,17.78642
26747,2535,23386.88858,39497.56434,163.57256,89.24697,7.38549,2.13506,2139.55577,44.32294
26748,2535,24271.83996,7678.49919,135.61619,115.72927,7.12943,1.698,1506.25571,26.26484
26749,2535,25136.47249,25011.07108,144.65181,113.83648,6.82176,1.94173,1883.10684,30.19319
26750,2535,25441.14575,38505.9214,129.17587,43.85184,6.76617,2.06812,2326.75933,53.47069
26752,2535,34497.99334,16792.72898,172.47562,289.13073,8.11625,2.59366,2221.46036,22.30325
26753,2535,37523.06959,14802.45855,99.27942,32.18925,6.78847,1.91066,1990.80831,45.32115
26754,2536,4957.97564,1992.66837,143.87419,107.75419,8.15287,2.53891,2492.35123,35.00548
26755,2536,10257.8564,1908.1205,111.67143,46.57371,8.38677,2.30992,2718.70818,44.1986
26756,2536,11771.46568,31278.17342,119.57922,41.64454,7.7671,2.04156,2032.31768,49.57512
26757,2536,15536.83326,889.25542,120.97162,52.70929,8.90829,1.79761,1389.77628,39.8257
26758,2536,19832.31077,694.19661,123.27602,80.96203,8.04936,1.92793,1741.93357,31.03253
26759,2536,19785.11883,26004.06847,163.95199,150.62168,7.37098,2.31323,2338.14978,31.4503
26760,2536,21233.624,26357.23379,134.31811,114.17826,8.68209,2.31358,2125.66649,29.32752
26761,2536,22311.38855,31745.66816,141.27124,255.48424,7.75273,3.06911,2705.56965,19.95299
26762,2536,23317.47076,39540.7389,158.1737,80.89554,6.99114,1.92175,2225.34249,43.21756
26763,2536,24333.07363,7658.92497,153.9982,127.92463,8.88091,2.33424,2172.83686,32.60436
26764,2536,25142.12393,25014.48935,120.87602,88.7377,7.64968,2.45891,2945.64862,31.38604
26765,2536,33546.26496,2370.99562,154.41377,74.49045,8.36871,2.25178,2166.30141,48.10919
26766,2536,34491.81151,16800.82468,162.61314,215.44706,8.19809,2.41203,2468.47326,24.59604
26767,2537,5801.72677,31055.66004,123.69989,41.63613,6.94039,1.85495,1930.68202,49.47838
26768,2537,10300.95112,1920.46313,119.33575,128.22199,8.76592,2.17074,2071.46174,22.73503
26769,2537,11796.51303,31360.91861,121.54989,58.3615,7.10351,2.51818,2777.4371,43.79227
26770,2537,15493.08623,932.60767,115.13634,52.5211,8.39215,1.98838,1902.76559,39.12974
26771,2537,19797.65065,699.13302,184.1949,155.24133,8.02917,2.31161,1890.95393,36.14557
26772,2537,21214.03814,26379.04284,138.50635,104.45938,7.6932,2.71634,3158.74584,35.13021
26773,2537,22309.47926,31757.44241,139.09306,257.93406,8.32201,2.50668,2388.1678,18.08627
26774,2537,23290.4501,39578.07021,166.99575,71.01092,6.75967,1.80489,1825.98469,49.83358
26775,2537,24315.12652,7659.44302,137.79867,91.18344,8.39626,2.1532,1961.95282,34.55012
26776,2537,25122.01002,25079.38512,124.93406,73.38798,7.90753,2.10989,2347.03151,35.13321
26777,2537,25576.02096,38529.53824,171.61728,69.41218,6.53612,1.88273,2420.79955,53.8443
26778,2537,33613.10728,2440.32035,196.50949,69.0041,7.81847,1.77236,1636.1846,63.91187
26779,2537,34486.40786,16774.88022,159.00523,254.16312,8.33526,2.82764,2207.03873,22.65106
26780,2538,5767.64916,31045.55809,108.14219,47.95801,7.34734,2.01513,2550.00147,38.74574
26781,2538,10327.12663,1945.47721,154.31752,128.33865,9.0808,2.19867,1879.54105,31.78402
26782,2538,11810.07735,31376.82114,120.86855,52.99174,6.93353,2.2047,2747.95865,43.61275
26783,2538,15500.33485,805.89536,121.68389,59.04178,8.86347,2.0659,1810.38511,39.35028
26784,2538,19802.0018,643.13381,143.68055,129.33204,8.19844,2.49071,2170.6141,30.29895
26785,2538,21302.28799,26401.14447,130.61444,76.83647,7.70072,2.08512,1803.81648,35.87112
26786,2538,22309.72154,31756.41404,151.73757,251.72717,7.55857,1.96655,1506.85376,19.00462
26787,2538,25181.55981,25047.06276,198.56959,64.67725,7.51098,1.88178,1700.81188,70.66179
26788,2538,25551.2043,38551.16367,93.2383,32.69654,7.63118,2.39743,2831.82441,46.371
26789,2538,33528.53683,2432.96513,90.7342,42.37067,8.17684,1.98413,2219.77273,33.71384
26790,2538,34491.14762,16785.76054,152.65426,256.92593,7.75784,2.2904,1632.06027,19.77631
26792,2539,5760.55522,31056.52089,113.22493,31.98098,7.74167,1.82342,1765.97354,53.00349
26793,2539,11779.5963,31343.046,136.97533,73.9782,7.82876,1.98817,1649.26549,38.47131
26794,2539,12446.73855,12872.5872,132.06953,77.59944,8.50494,2.39124,2165.39541,38.55072
26795,2539,12643.5171,5315.31043,106.32693,34.79983,7.31942,1.51435,1478.3835,42.17093
26796,2539,15509.10868,843.24018,115.9854,53.17541,9.19288,2.00253,1569.62274,39.28301
26797,2539,16792.06252,9792.9382,167.76323,112.39442,7.44407,2.16925,1849.90572,39.0037
26798,2539,19815.40897,680.93054,159.3017,132.4071,8.24179,2.60365,2353.85742,35.06868
26799,2539,21223.53347,26409.52617,165.59723,113.08612,7.22247,2.2524,2302.17322,38.81327
26800,2539,22302.88468,31772.42298,143.94806,239.85003,7.93526,2.81463,2533.56363,20.65897
26801,2539,22762.13901,21242.27399,140.85602,40.71998,7.0644,1.79027,1665.98518,59.26069
26802,2539,23322.30839,39537.15115,139.73348,55.41825,7.64738,2.13889,2348.47637,50.86367
26804,2539,33591.28505,2393.05232,132.71012,63.10359,8.47902,2.14492,2088.50919,42.92389
26805,2539,34512.96683,16819.8459,160.56429,249.56243,8.83375,2.55915,2260.83633,22.35541
26806,2539,35758.75048,34091.52491,188.88805,83.73258,6.46009,2.07401,2067.55668,56.543
26807,2539,39026.14664,9295.61975,105.87717,36.57993,7.71754,2.72184,3503.46838,54.49159
26809,2540,11789.16534,31322.76974,129.01253,66.65426,7.68821,2.39537,2671.66804,41.88107
26810,2540,12502.2184,12926.98908,148.56171,117.69713,8.16097,2.40236,2300.64005,33.40608
26811,2540,15506.41314,871.29284,157.83866,83.415,8.22053,1.99364,1848.98665,42.86387
26812,2540,19812.87864,710.10186,122.26982,96.98539,9.04842,2.32111,2265.14018,29.1539
26813,2540,21236.65235,26365.99785,135.99816,91.40678,8.36421,2.0093,1776.65449,32.90955
26814,2540,22332.32882,31767.43079,141.85707,268.39707,8.05808,3.03917,2652.77663,19.31311
26815,2540,23368.76964,39486.87943,170.29036,54.28314,7.21927,2.1308,2237.62933,69.2043
26816,2540,25608.59196,38448.58478,166.88604,68.84544,6.29613,2.07585,2509.28675,54.79568
26817,2540,31536.17783,2401.81578,146.05147,46.9046,8.18775,2.22683,2304.68129,63.31515
26818,2540,33561.66726,2426.52728,116.00061,55.01041,8.25513,2.43734,2325.986,42.19168
26819,2540,34507.73604,16786.94103,160.92114,253.35493,8.79556,2.54331,2310.42867,22.13821
26820,2540,39244.13134,8589.33259,134.8705,81.58596,8.98111,2.04394,1711.57622,35.5458
26821,2541,5771.22341,31056.62261,129.56987,53.93294,7.40801,1.88007,1818.8726,43.7943
26822,2541,9972.44502,38252.63565,127.17332,38.73242,7.2593,1.90218,1755.66447,55.01115
26823,2541,11770.93462,31267.84226,148.71646,66.25516,7.73181,1.89806,1767.54471,45.68195
26824,2541,12474.45353,12886.57995,141.53052,110.42667,8.34715,1.89465,1505.61726,29.70003
26825,2541,15521.4433,882.37406,121.24575,58.32736,8.67377,2.31747,2226.41813,41.78956
26826,2541,19837.19737,637.1166,168.8922,139.1731,8.23702,2.50457,2273.78907,36.01527
26827,2541,21220.31936,26367.79191,139.54255,125.43043,8.2729,2.63287,2613.65159,30.53102
26828,2541,22314.49889,31758.85764,137.90182,231.67485,8.27192,1.97772,1700.87295,17.89221
26829,2541,23334.98497,39563.2073,119.2564,60.72776,7.86122,2.09494,1970.58952,37.76923
26830,2541,25547.69409,38515.88212,153.85554,55.35872,7.26957,1.86547,1754.62852,54.36265
26831,2541,33549.15685,2417.20583,117.54508,66.85938,8.35906,2.23176,2243.30062,35.55818
26832,2541,34482.11909,16780.22112,176.81316,304.51553,8.43189,2.66474,1938.57834,22.46715
26833,2541,35785.41477,34107.11316,106.40739,39.14084,7.33037,2.02687,2071.4217,44.17851
26834,2541,39200.7649,8629.65617,133.46789,103.82439,8.18193,2.08115,1987.03297,29.78632
26835,2542,9895.22228,38190.49894,132.28516,39.54837,7.69428,1.67196,1418.25306,53.57101
26836,2542,11791.40101,31350.57182,167.44927,77.76676,7.45798,1.99684,1704.38022,49.14817
26837,2542,12416.65596,12899.94009,132.49275,114.75718,8.27453,1.98747,1943.68017,27.06536
26838,2542,15455.84964,877.10489,10.94345,44.41222,9.35227,2.13766,1982.38086,9.42507
26839,2542,19794.31051,710.56909,183.86591,132.12424,7.44746,2.89495,3580.21524,45.90255
26840,2542,20329.73932,1897.02243,94.03565,34.03619,8.32413,1.91316,1783.3244,40.603
26841,2542,21245.53118,26422.54195,119.1793,93.90258,8.33665,2.19623,2359.25561,28.21459
26842,2542,22307.0488,31771.20587,140.24469,238.39879,8.32283,2.29553,2143.02704,18.71547
26843,2542,23301.24087,39503.92102,107.85591,60.99769,7.95978,2.11549,2061.57794,33.16934
26844,2542,33527.5258,2416.03969,141.49908,54.00717,8.26583,2.15363,1987.88122,53.03209
26845,2542,34478.4406,16792.58665,139.63925,217.60056,9.34747,3.02331,2444.698,21.85769
26846,2542,35810.98352,34059.70375,148.78635,59.60723,7.29666,2.28138,2759.63224,54.57832
26847,2542,38074.66064,20326.91729,130.88771,66.52714,8.28213,2.08725,1882.61901,39.96956
26848,2543,5862.92967,30988.6953,147.12319,46.75553,7.92795,2.49621,3158.94216,68.97217
26849,2543,11840.0772,31244.24953,85.34183,28.66926,8.06693,1.93694,1998.62411,41.01628
26850,2543,15481.81078,805.21886,157.12617,82.71977,8.78797,2.05292,1512.9769,43.46466
26851,2543,19825.05803,683.69494,171.96047,129.3024,8.8695,2.76658,2763.37159,41.15443
26852,2543,22309.77754,31746.6773,149.46339,273.46329,8.56991,2.5575,2026.30268,19.15982
26853,2543,23273.17065,39524.38409,124.21702,65.77442,7.38325,2.36629,2564.36763,39.88677
26854,2543,25511.95609,38550.4081,87.72011,31.29082,7.21108,1.80554,1899.94543,38.57969
26855,2543,33534.85519,2418.96841,137.89855,54.93679,7.93514,1.94036,2332.2686,47.78248
26856,2543,34502.669,16799.04848,149.79955,220.35868,9.13521,2.20854,1722.39723,21.13012
26857,2543,35797.5063,34104.68145,117.87047,62.22513,7.95097,1.80416,1745.03861,34.29957
26858,2543,38105.82526,20369.66935,139.50138,153.1869,9.08192,2.15165,1801.53568,24.43015
26859,2543,38189.73734,30495.55803,140.89097,102.90886,7.62603,1.85467,1803.62724,30.7463
26860,2544,15519.48427,874.89932,181.55144,96.66803,8.47232,1.69781,1172.1863,43.46152
26861,2544,19805.02427,666.78032,167.8409,125.33746,8.38706,2.37728,2598.33897,37.62049
26863,2544,22314.59253,31743.11074,145.388,275.51316,8.00462,2.1901,1701.69719,17.55632
26864,2544,23373.24173,39549.8057,175.14192,95.12415,6.91252,2.09475,2420.03829,46.14846
26865,2544,33539.98526,2462.98559,134.34703,47.15381,8.34212,2.08075,2001.50177,53.64534
26866,2544,34507.54032,16783.70799,160.118,268.36803,8.55649,3.18775,3366.0901,23.13208
26867,2544,35758.2212,34066.35572,93.62751,35.75068,8.03772,2.26563,2103.09358,42.25572
26868,2544,38103.15895,20366.72625,121.57122,64.56429,8.44903,2.38892,2252.0744,39.4561
26869,2544,38219.10695,30522.60029,154.30511,75.13282,7.76491,1.86733,1782.26924,43.49819
26870,2545,15537.31509,794.12272,162.05532,69.10376,8.45848,2.35808,2584.66198,56.22484
26871,2545,22307.14727,31746.64296,149.95176,232.34409,8.41836,2.58261,2619.38477,21.55649
26872,2545,23339.05401,39567.75446,171.17177,78.67655,6.81762,1.9333,1981.73249,49.46515
26873,2545,25550.64663,38615.56055,197.38157,61.53363,6.77767,1.68645,1618.33485,68.4137
26875,2545,34494.29034,16807.04884,178.09402,280.24966,8.43717,2.53783,2341.49198,23.57903
26876,2545,35767.18693,34070.08981,147.4208,68.43194,7.64013,2.00567,1813.09232,45.25099
26877,2545,38143.60241,30491.17118,149.49323,90.60029,7.87827,2.03868,1797.00306,37.82619
26878,2546,5781.09747,31029.29038,148.70041,60.47719,7.70076,2.1581,2077.56384,52.26813
26879,2546,15551.88713,900.03175,146.55835,76.66404,8.54881,2.50053,2207.65519,46.1772
26880,2546,22310.34542,31756.42338,136.73915,261.32545,8.21299,2.63394,2380.73718,17.8404
26881,2546,23293.20425,39552.2987,155.44414,75.43453,7.36365,1.87146,1768.04942,43.85897
26882,2546,25509.36055,38563.85396,119.20036,45.5164,7.86062,1.71321,1586.24422,42.50139
26883,2546,33598.29972,2430.39198,136.67237,72.62214,8.53604,2.18551,1716.77146,40.63428
26884,2546,34501.64304,16793.06717,152.58467,222.07661,9.21583,2.33378,2069.62311,21.92051
26885,2546,35722.97763,34052.14916,107.00702,34.09149,7.81804,1.94527,2051.21686,48.36287
26886,2546,38211.5936,30496.73286,121.4293,71.2039,8.24611,2.3605,2153.53982,36.40652
26887,2547,5803.70904,30979.38768,161.92735,63.90692,7.29113,2.02661,2172.734,54.80449
26888,2547,6968.49235,3871.54833,144.77172,78.24011,6.95867,2.2287,2838.53443,42.05028
26889,2547,11730.86325,14588.68615,118.95938,51.02626,7.86719,2.09436,1854.36189,42.78995
26890,2547,15547.11869,909.96807,114.46173,67.99781,8.59611,1.88273,1812.40516,31.59407
26891,2547,19852.85189,691.16585,146.43598,133.23848,8.45418,2.0986,1590.30281,28.34579
26892,2547,22307.96192,31768.49748,147.36652,259.09096,8.10866,2.75555,2896.34533,20.03696
26893,2547,25444.33016,38530.35358,157.92379,58.29669,7.44722,1.95243,1739.78784,55.58341
26894,2547,33565.55605,2445.05692,137.69909,53.73115,8.05179,2.24778,2474.77377,52.41552
26895,2547,34508.59243,16779.35388,167.9712,278.88129,8.30942,3.31767,3845.24333,24.46527
26896,2547,38186.04626,30470.76124,113.72625,67.37322,8.30523,2.30529,2422.4539,34.35699
26897,2548,5695.56655,30999.74697,187.08489,78.2267,6.67501,2.08854,2720.08461,59.00574
26899,2548,15505.22036,923.83445,181.03276,96.60954,7.82727,2.84256,2973.68027,57.03933
26900,2548,19826.8692,651.56983,136.72028,110.82202,9.36982,2.10328,1821.13804,29.48832
26901,2548,22314.22474,31763.46044,138.6629,277.68549,8.48266,2.65592,2360.21983,17.48271
26902,2548,33514.85423,2439.60954,98.67495,32.69904,8.66414,2.181,2268.23454,47.51706
26903,2548,34496.16233,16785.66901,151.30636,249.38451,8.45956,2.4631,2243.51925,20.43651
26904,2548,38167.08766,30492.8852,150.13458,80.82502,8.1088,2.01954,1735.97083,41.17366
26905,2549,9838.23194,38213.79293,124.14001,39.91132,7.24573,2.23554,2587.47105,56.79172
26906,2549,15493.52753,895.31037,148.14624,82.40208,8.77005,1.86359,1530.08037,38.4573
26907,2549,19849.85289,648.29095,139.33065,112.05694,8.6036,2.14819,1920.21327,30.24787
26908,2549,22306.43284,31759.03141,152.84664,225.77268,8.35483,3.28696,2647.72386,24.9421
26909,2549,25580.66806,38565.01067,111.89592,37.92432,7.332,1.63482,1422.68853,43.72097
26910,2549,33570.40677,2394.31875,141.69994,51.62428,8.66731,2.25188,2163.0164,56.4561
26911,2549,34484.32841,16803.03643,152.23958,283.25067,8.84807,2.60593,2057.2905,19.27782
26912,2549,38226.14956,30503.18093,177.01517,109.06107,6.96833,2.32448,2806.61261,44.57931
26913,2550,5788.68769,31018.63943,177.54799,79.68115,7.08796,2.07083,2176.34145,53.55137
26914,2550,6943.3892,3874.89943,153.30471,65.77541,7.94229,2.18857,2311.50546,51.59796
26915,2550,15517.92509,884.54486,163.18467,96.55697,8.44104,2.71677,2663.33398,47.34847
26916,2550,19843.75472,703.91754,156.91265,123.83181,8.85534,2.91195,3408.02023,38.25569
26917,2550,22330.16653,31773.68686,160.1083,295.94428,7.47162,2.42003,2359.90877,19.46531
26918,2550,23613.24176,14370.90997,134.2119,44.39725,6.79909,2.13448,2392.14028,56.94121
26919,2550,24302.27551,7631.82958,147.10096,81.29163,8.05325,2.30213,2505.3863,42.47689
26921,2550,34492.99811,16797.05367,175.39927,283.16669,8.36832,2.66881,2272.2784,23.39334
26922,2550,38175.83231,30504.38665,150.59958,106.4107,7.60138,2.06591,1885.40405,34.23268
26923,2551,5784.22147,31010.0991,157.27421,56.00419,7.18287,2.03525,2036.48407,58.30415
26924,2551,15033.66656,5220.00538,82.65514,28.32647,7.68989,2.43969,2807.18296,44.69156
26925,2551,15518.29075,871.58304,125.41582,62.12564,8.41274,2.39766,2632.82405,42.49109
26926,2551,19833.18578,675.49092,129.84432,83.01089,8.32189,2.26505,2262.85336,34.92485
26927,2551,22314.96781,31770.82222,139.13774,257.69853,8.22416,2.63073,2590.71871,18.39445
26928,2551,24321.44258,7660.54121,127.76185,114.14253,8.7371,2.10928,1904.85494,26.51411
26929,2551,25402.93191,18882.98195,107.29812,30.9235,7.93404,2.402,2640.75149,58.90234
26930,2551,33597.64732,2420.18651,154.82506,85.42602,8.04344,2.53191,2319.06873,46.31715
26931,2551,34483.74548,16810.43387,152.88823,251.08898,8.78918,3.26983,2372.90757,23.04253
26932,2551,38189.07615,30509.87906,105.28043,71.66603,8.36843,2.29838,2068.27591,29.70355
26933,2552,5018.97207,10098.56954,127.26163,38.77458,8.0439,1.88184,1941.84651,54.70793
26934,2552,9974.03468,38264.9427,147.3071,43.92246,7.93086,1.99731,1974.47026,63.36237
26935,2552,12472.26845,15637.69895,138.62188,107.50201,9.07713,2.3961,2325.31434,32.42975
26936,2552,13833.40934,6889.87578,158.17766,66.21094,8.13809,2.05751,1878.29226,51.96468
26937,2552,15532.15214,884.95445,109.97396,68.0933,8.70085,1.9198,1694.91625,30.24918
26938,2552,19827.30217,696.72939,135.31867,139.02101,8.9263,2.56374,2789.92459,26.8877
26939,2552,22323.42748,31766.62983,135.51027,209.53081,8.37124,2.26948,1907.15711,19.45947
26940,2552,24307.94172,7639.95004,138.15272,117.43334,8.07254,2.47405,2745.81122,30.71831
26941,2552,32002.17475,21470.9305,115.82131,36.50238,8.16665,2.45025,3286.86448,58.24616
26942,2552,33526.11664,2351.75706,162.72855,56.56814,8.32048,2.39067,3000.51813,67.04569
26943,2552,34495.08806,16776.5485,165.88044,275.90866,8.94894,2.46851,2078.53956,21.4933
26944,2552,38198.12905,30496.74167,136.32405,100.17821,8.34155,2.1653,2075.05474,31.91778
26946,2553,5827.68851,31034.789,143.71163,51.82803,7.56492,2.09482,2275.68971,55.15063
26947,2553,12455.20985,15624.41769,117.41582,122.91347,8.18629,2.42705,2430.42281,23.87592
26948,2553,13863.51919,6833.26755,179.8539,86.19375,7.17586,2.31748,2951.6265,54.67945
26949,2553,15505.43197,850.56466,192.21488,80.97839,8.2522,2.28958,2379.51933,63.1513
26950,2553,19843.25293,671.90745,129.83476,108.8597,8.80989,2.69183,2801.42654,31.02365
26951,2553,22292.50728,31756.82329,153.86953,256.61876,7.94578,3.00292,2421.67663,22.06821
26952,2553,24275.8872,7639.85249,128.84587,86.69313,8.25707,1.96369,1772.57431,31.54169
26953,2553,33575.99046,2373.66067,130.07554,52.97902,8.59895,2.49684,2627.78564,51.80603
26954,2553,34475.88081,16776.68594,161.20493,263.53386,8.86099,3.09748,2907.95477,23.35927
26955,2554,12487.59389,15632.09718,158.29823,154.87025,7.57429,2.97646,3227.41376,33.04159
26956,2554,13827.06514,6882.69537,130.06225,41.22823,8.02856,2.25042,2398.76177,59.46464
26957,2554,15552.55523,858.83598,149.18005,86.01331,8.70176,2.19116,2094.54338,40.5226
26958,2554,19850.78883,667.63604,136.56784,91.78643,8.54035,2.46217,2641.04996,36.14272
26959,2554,22315.56865,31747.14335,138.1879,253.60307,8.26655,2.52645,1832.75399,18.18888
26960,2554,24324.61582,7692.57242,138.96549,124.92937,8.32735,2.33834,2213.03756,28.9079
26961,2554,25476.27208,38568.87411,149.94546,48.53523,7.11892,1.82949,1725.18697,57.3255
26962,2554,33561.41544,2386.79231,154.12103,69.33871,7.25989,2.68832,3331.63349,56.24851
26963,2554,34505.28728,16800.51017,164.59385,295.40258,8.12633,2.61444,2398.27119,20.7361
26964,2554,35991.90109,21330.58015,165.92625,55.41581,7.00294,1.73623,1394.44058,58.34086
26965,2555,9936.66617,38353.02122,130.36751,37.65003,7.44355,2.02468,1830.63614,60.28931
26966,2555,12475.53131,15643.2791,144.65245,104.31406,8.48185,1.9344,1553.56284,32.03286
26967,2555,13849.3334,6878.24218,133.71085,62.43576,8.39676,2.40685,2469.03661,46.43675
26968,2555,15529.6416,863.44002,117.92014,64.94179,8.39204,2.13978,2253.41495,35.78106
26969,2555,19843.00417,676.6892,173.40175,188.015,8.46077,1.92148,1405.96173,27.00729
26970,2555,22319.67814,31780.22128,147.6768,268.25322,7.9,2.4445,2233.46761,18.83162
26971,2555,24321.03545,7705.5883,103.03448,85.74646,9.17263,2.41516,1997.50497,25.99634
26972,2555,33521.78038,2383.72866,175.78314,73.6248,8.59229,2.62792,2811.83615,64.73185
26973,2555,34471.36354,16802.43104,163.43233,272.54511,8.46272,2.87747,2436.78444,22.53043
26974,2556,5759.2956,31063.33351,133.11232,50.31185,7.25562,2.25887,2878.92599,52.68042
26975,2556,8710.5695,28929.91625,98.26439,33.04211,7.33523,1.61164,1466.8666,40.66652
26976,2556,12473.57379,15620.81208,127.80191,146.4048,8.39471,3.18515,3684.74426,26.43424
26977,2556,15516.12595,868.15931,149.0139,77.16546,8.17869,2.30927,2483.70749,45.08406
26978,2556,19848.27616,673.54624,162.73691,141.37327,8.55882,2.17474,1801.60362,31.72781
26979,2556,22324.71049,31790.76818,145.19161,259.21001,7.59725,2.37321,2585.66001,18.68241
26980,2556,23122.95459,26280.89985,101.70728,42.84481,7.57323,2.25897,2675.01148,41.04069
26981,2556,24297.35928,7645.62247,148.46825,104.28544,8.80181,2.2637,1911.87599,35.47557
26982,2556,25474.01575,38610.18334,110.71746,41.41595,7.54779,1.82237,1683.81993,42.46444
26983,2556,34487.19754,16787.36332,156.42381,261.21197,9.30967,2.26542,1651.00334,20.0971
26984,2557,9988.38559,38268.56309,194.10908,73.84592,6.47359,2.02255,2241.91343,64.09465
26985,2557,12495.10055,15638.40477,159.14025,128.61387,8.62624,2.32077,2233.70587,33.88573
26986,2557,13868.54458,6845.38841,123.78122,72.19105,8.45243,1.52644,1184.89585,31.00398
26987,2557,15534.69335,881.66508,138.7697,73.2243,8.82155,2.68111,3255.9346,45.96447
26990,2557,22298.907,31763.10334,127.0424,212.19514,9.31167,2.3205,2241.90959,17.96427
26991,2557,23111.26209,26247.31085,127.85834,104.30696,7.48302,2.37184,2700.76163,29.61891
26992,2557,24362.47576,7646.18573,149.63449,51.51169,8.49932,2.39613,2278.23076,63.70003
26993,2557,33564.19414,2414.6895,130.50495,51.08476,8.41189,2.77344,3466.2657,57.15297
26994,2557,34486.58171,16796.15325,161.01272,259.85743,8.79738,2.73826,2089.7806,22.39085
26995,2557,34717.13469,3431.7278,63.45826,25.51385,7.98687,2.0306,2039.63936,32.38078
26996,2558,5883.79825,31058.11203,143.50185,47.02225,7.97347,2.21559,2433.30066,61.3587
26997,2558,12460.60049,15646.90027,128.4811,133.89472,8.7501,2.53905,2506.10371,25.69312
26998,2558,13809.33655,6862.92427,166.33822,53.33395,7.92187,2.19284,2032.09171,68.91927
26999,2558,15030.9256,12427.34981,73.69681,23.82112,7.89785,1.69804,1663.56911,37.19174
27000,2558,15514.78984,875.28062,114.9592,58.30035,9.17408,2.36262,2239.32904,39.25067
27001,2558,22308.26683,31745.53492,148.68791,262.71154,8.64637,2.29989,2056.94117,18.88539
27002,2558,23123.08009,26245.32351,132.76556,92.95573,8.10905,2.10146,2154.19293,32.09892
27004,2558,34487.49686,16806.31481,165.37406,264.03771,8.86519,3.32273,2688.548,24.93484
27005,2558,34851.06239,9230.97774,127.86885,58.34545,8.50604,2.35895,2530.58745,45.41713
27006,2558,38692.05687,32985.57725,137.62567,62.96226,7.67503,2.10193,2082.38853,44.77328
27007,2559,5680.84356,30964.37356,173.2714,63.6669,7.27615,1.72944,1572.1057,55.80089
27009,2559,6968.53492,3815.75629,144.45393,47.39065,7.84587,2.34426,2690.35857,63.73141
27010,2559,12486.54551,15644.59777,118.5646,98.41559,8.95213,2.55329,2839.76885,28.87172
27011,2559,15524.54359,869.92723,149.91091,81.37749,8.02782,2.02581,2077.60321,40.9433
27012,2559,17277.548,4685.99739,153.04678,76.13398,8.10434,2.41289,2569.54103,48.49139
27013,2559,22313.44039,31763.09924,134.90765,239.5523,8.85499,2.47434,2356.96604,18.21238
27014,2559,23114.7131,26255.07614,137.1234,73.45562,7.73543,2.17567,2141.97968,40.38693
27016,2559,33525.68578,2444.50897,163.3681,69.02547,8.16129,1.94051,1644.8149,51.15499
27017,2559,34487.92609,16789.60638,152.3841,281.2201,8.74681,2.34019,1593.19122,18.72017
27018,2560,5778.85509,31082.30975,114.14757,47.25608,7.051,2.30397,2893.06489,44.98669
27019,2560,6991.41584,3813.92746,134.33279,44.53801,8.35521,1.65884,1347.70088,49.92208
27020,2560,9954.25135,38247.991,95.56996,28.39934,7.61784,1.549,1210.36308,43.02282
27021,2560,12501.73262,15613.70576,119.13524,71.43304,8.22396,2.09831,2104.49577,33.57251
27023,2560,15469.15859,874.58184,118.23261,48.1637,9.38892,2.18832,2147.28195,45.30518
27024,2560,17250.16899,4668.84863,113.33543,101.69135,9.17144,2.10779,1703.75012,24.69598
27026,2560,20521.68346,7281.47518,162.91594,85.04666,8.51196,2.10794,1925.1322,45.40187
27027,2560,22325.91857,31766.53203,135.60685,268.82891,8.3459,2.47173,2609.10705,16.98646
27028,2560,23119.4918,26271.74009,139.50308,95.68382,7.50345,2.30535,2384.64447,34.98307
27029,2560,33530.93691,2451.26657,105.25386,39.71221,8.52862,2.12631,2177.71761,44.11179
27030,2560,34481.01913,16792.59424,164.22132,257.77413,8.15176,2.71637,2305.67563,23.04035
27031,2561,5826.5856,30942.14828,103.51502,33.07012,7.38266,1.85157,2153.17531,46.20753
27032,2561,6999.82788,3841.82324,162.78796,58.86688,7.81032,2.09942,1891.04188,60.05982
27033,2561,12487.67968,15650.50388,129.90287,125.68495,8.4485,2.04611,1634.95913,25.0806
27035,2561,15539.44282,863.42401,133.74112,76.87294,9.15616,2.13983,2075.63268,37.45247
27036,2561,17213.46906,4676.48256,132.65209,105.22357,8.98288,2.98746,3085.2427,34.52849
27037,2561,22311.65064,31764.45397,142.38343,241.69043,8.945,2.37968,1793.7492,19.11338
27038,2561,23052.72365,26263.82856,123.03432,81.17225,8.2674,2.35226,2387.34866,33.60127
27039,2561,25546.30437,38574.9473,172.75878,64.9659,6.81158,1.92944,1938.93717,57.94224
27040,2561,33630.52606,2410.60706,144.02031,61.79802,8.33843,2.56168,2831.9012,54.08664
27041,2561,34502.08324,16779.45243,166.68531,267.49393,8.50447,2.51991,2285.16243,22.25567
27042,2561,35743.6292,34030.45271,180.33563,62.56121,7.2337,2.05672,2202.37101,65.99885
27043,2562,5798.23144,30953.63137,121.60866,49.23215,7.50443,2.32358,2669.72567,47.83298
27044,2562,12467.22714,15667.75801,128.41223,126.8985,8.83937,2.39261,2013.91996,26.02994
27045,2562,15478.50378,883.10594,95.2753,52.70492,9.41911,2.48334,2445.26738,33.83828
27046,2562,17227.27826,4663.80936,147.04799,134.72005,8.8729,2.1888,1892.72475,28.75181
27047,2562,22298.36407,31745.43058,132.60312,250.03921,7.50457,3.0981,3333.54026,18.72964
